SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
3283A - REFILL RAZOR,3283 - REFILL RAZOR,PERSONAL CARE,1.0,1.05,0.05,19.5,12.67,-0.3503,1.03,1.03,0.0,26428.0,27892.0,0.0554,27221.0,28729.0,0.0554,38.0,37.0,-0.0263
3284A - SHAVING CARE,3284 - SHAVING CARE,PERSONAL CARE,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,46900.0,53933.0,0.15,46900.0,53933.0,0.15,6.0,9.0,0.5
3331A - BEAUTY COTTON,3331 - BEAUTY COTTON,PERSONAL CARE,1.08,1.05,-0.0278,851.0,264.67,-0.689,1.15,1.14,-0.0087,12273.0,12504.0,0.0188,14114.0,14255.0,0.01,1479.0,694.0,-0.5308
4271A - BATHROOM ACCESSORIES,4271 - BATHROOM ACCESSORIES,PERSONAL CARE,1.0,1.0,0.0,35.0,16.0,-0.5429,1.06,1.07,0.0094,16306.0,17052.0,0.0458,17284.0,18246.0,0.0557,66.0,45.0,-0.3182
1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.24,1.09,-0.121,714.5,48.33,-0.9324,1.43,1.28,-0.1049,49010.0,53199.0,0.0855,70084.0,68095.0,-0.0284,1000.0,113.0,-0.887
1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.26,1.18,-0.0635,5740.5,1368.33,-0.7616,1.81,1.65,-0.0884,94029.0,88312.0,-0.0608,170192.0,145715.0,-0.1438,6331.0,2490.0,-0.6067
1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.72,1.89,0.0988,4982.5,2196.67,-0.5591,1.86,1.73,-0.0699,30081.0,33144.0,0.1018,55951.0,57339.0,0.0248,5358.0,3805.0,-0.2898
1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.07,1.08,0.0093,149.0,66.67,-0.5526,1.15,1.21,0.0522,19276.0,20355.0,0.056,22167.0,24630.0,0.1111,260.0,165.0,-0.3654
1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.13,1.14,0.0088,657.5,226.67,-0.6553,1.17,1.14,-0.0256,17121.0,17186.0,0.0038,20032.0,19592.0,-0.022,1122.0,596.0,-0.4688
1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.21,1.23,0.0165,675.5,268.0,-0.6033,1.15,1.12,-0.0261,12230.0,12161.0,-0.0056,14064.0,13620.0,-0.0316,1174.0,720.0,-0.3867
1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.12,1.22,0.0893,549.0,390.33,-0.289,1.21,1.28,0.0579,23185.0,24977.0,0.0773,28054.0,31971.0,0.1396,909.0,912.0,0.0033
1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.41,1.34,-0.0496,5055.5,2683.33,-0.4692,1.57,1.61,0.0255,58356.0,55646.0,-0.0464,91619.0,89590.0,-0.0221,6422.0,5014.0,-0.2192
1521F - PALM COOKING OIL BOTTLE 800-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.14,1.11,-0.0263,935.0,222.67,-0.7619,1.3,1.19,-0.0846,23668.0,23990.0,0.0136,30768.0,28548.0,-0.0722,1438.0,559.0,-0.6113
1521G - PALM COOKING OIL BOTTLE 2L,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.3,0.0,1485.5,713.67,-0.5196,1.38,1.29,-0.0652,53820.0,51881.0,-0.036,74272.0,66926.0,-0.0989,2159.0,1664.0,-0.2293
1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.32,1.21,-0.0833,75.0,12.67,-0.8311,1.17,1.09,-0.0684,85070.0,72511.0,-0.1476,99532.0,79037.0,-0.2059,128.0,35.0,-0.7266
1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.15,1.18,0.0261,330.5,201.67,-0.3898,1.09,1.15,0.055,14764.0,16310.0,0.1047,16093.0,18756.0,0.1655,605.0,528.0,-0.1273
1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.36,1.42,0.0441,1756.0,771.33,-0.5607,1.27,1.27,0.0,12030.0,11856.0,-0.0145,15278.0,15057.0,-0.0145,2776.0,1821.0,-0.344
1531A - SEED & BEAN SACHET 40-90G,1531 - SEED & BEAN,STAPLE NEED,1.35,1.17,-0.1333,41.0,15.67,-0.6178,1.08,1.15,0.0648,13572.0,11821.0,-0.129,14658.0,13594.0,-0.0726,76.0,41.0,-0.4605
1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.11,1.13,0.018,46.5,15.0,-0.6774,1.08,1.12,0.037,12357.0,12413.0,0.0045,13346.0,13903.0,0.0417,86.0,40.0,-0.5349
1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,1.29,,,3.5,,,1.17,,,26086.0,,,30521.0,,,6.0,,
1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.13,1.16,0.0265,52.0,14.33,-0.7244,1.28,1.26,-0.0156,12971.0,10121.0,-0.2197,16603.0,12752.0,-0.2319,81.0,34.0,-0.5802
1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,1.92,1.87,-0.026,507.5,251.33,-0.5048,1.17,1.16,-0.0085,12294.0,12465.0,0.0139,14384.0,14459.0,0.0052,864.0,652.0,-0.2454
1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.66,1.54,-0.0723,661.0,301.33,-0.5441,1.2,1.14,-0.05,20179.0,19485.0,-0.0344,24215.0,22213.0,-0.0827,1100.0,792.0,-0.28
1621A - ESSENCE 20-90G,1621 - ESSENCE,STAPLE NEED,1.09,1.13,0.0367,116.5,43.33,-0.6281,1.06,1.03,-0.0283,10827.0,11103.0,0.0255,11477.0,11436.0,-0.0036,219.0,126.0,-0.4247
1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.1,1.12,0.0182,99.0,31.67,-0.6801,1.15,1.08,-0.0609,27352.0,30500.0,0.1151,31455.0,32940.0,0.0472,172.0,88.0,-0.4884
1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.15,1.12,-0.0261,185.5,64.67,-0.6514,1.07,1.05,-0.0187,7920.0,7513.0,-0.0514,8474.0,7889.0,-0.069,348.0,184.0,-0.4713
1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.15,1.15,0.0,104.5,31.0,-0.7033,1.16,1.12,-0.0345,19408.0,18954.0,-0.0234,22513.0,21228.0,-0.0571,180.0,83.0,-0.5389
1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.42,2.05,-0.1529,1669.5,718.33,-0.5697,1.37,1.38,0.0073,13863.0,11213.0,-0.1912,18992.0,15474.0,-0.1852,2429.0,1560.0,-0.3578
1625B - COCONUT MILK LIQUID 180-200ML,1625 - COCONUT MILK,STAPLE NEED,1.32,1.45,0.0985,198.5,47.0,-0.7632,1.2,1.11,-0.075,26320.0,29458.0,0.1192,31584.0,32698.0,0.0353,330.0,127.0,-0.6152
1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,1.25,1.53,0.224,219.5,116.67,-0.4685,1.18,1.13,-0.0424,15214.0,17488.0,0.1495,17953.0,19761.0,0.1007,372.0,310.0,-0.1667
1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.23,1.08,-0.122,345.5,168.0,-0.5137,1.3,1.21,-0.0692,7060.0,6200.0,-0.1218,9178.0,7502.0,-0.1826,533.0,416.0,-0.2195
1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.06,1.09,0.0283,86.5,48.0,-0.4451,1.16,1.27,0.0948,16968.0,17448.0,0.0283,19683.0,22159.0,0.1258,149.0,113.0,-0.2416
1712A - SALT,1712 - SALT,STAPLE NEED,1.06,1.09,0.0283,563.5,192.33,-0.6587,1.11,1.09,-0.018,11024.0,10806.0,-0.0198,12237.0,11779.0,-0.0374,1014.0,528.0,-0.4793
1713A - SPICES,1713 - SPICES,STAPLE NEED,1.21,1.07,-0.1157,241.0,46.0,-0.8091,1.14,1.1,-0.0351,11823.0,13519.0,0.1434,13478.0,14871.0,0.1034,423.0,125.0,-0.7045
1714A - STOCK SOUP SACHET,1714 - STOCK SOUP,STAPLE NEED,1.29,1.35,0.0465,729.0,227.67,-0.6877,1.3,1.28,-0.0154,8378.0,9261.0,0.1054,10891.0,11854.0,0.0884,1119.0,535.0,-0.5219
1714B - STOCK SOUP 100-250G,1714 - STOCK SOUP,STAPLE NEED,1.23,1.22,-0.0081,844.5,264.33,-0.687,1.29,1.25,-0.031,12615.0,12476.0,-0.011,16273.0,15595.0,-0.0417,1314.0,633.0,-0.5183
1715A - FRIED MEAL MAKER,1715 - MEAL MAKER,STAPLE NEED,1.91,1.64,-0.1414,427.5,154.67,-0.6382,1.17,1.1,-0.0598,5673.0,7164.0,0.2628,6637.0,7880.0,0.1873,732.0,421.0,-0.4249
1715B - SOUP MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.61,1.41,-0.1242,129.5,23.33,-0.8198,1.09,1.01,-0.0734,5685.0,4170.0,-0.2665,6197.0,4212.0,-0.3203,238.0,69.0,-0.7101
1715C - SOUP MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.48,1.45,-0.0203,499.5,189.33,-0.621,1.14,1.16,0.0175,12605.0,11874.0,-0.058,14370.0,13774.0,-0.0415,877.0,488.0,-0.4436
1715D - FRIED RICE MEAL MAKER POWDER,1715 - MEAL MAKER,STAPLE NEED,1.61,1.64,0.0186,328.5,121.0,-0.6317,1.15,1.19,0.0348,5132.0,4564.0,-0.1107,5902.0,5431.0,-0.0798,571.0,306.0,-0.4641
1715E - FRIED RICE MEAL MAKER PASTE,1715 - MEAL MAKER,STAPLE NEED,1.59,1.43,-0.1006,43.5,16.33,-0.6246,1.05,1.23,0.1714,10532.0,10714.0,0.0173,11059.0,13178.0,0.1916,83.0,40.0,-0.5181
1716A - FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.34,1.23,-0.0821,517.5,264.67,-0.4886,1.17,1.17,0.0,10016.0,9151.0,-0.0864,11719.0,10707.0,-0.0864,881.0,678.0,-0.2304
1716B - SPECIFIC FLOUR SEASONING,1716 - FLOUR SEASONING,STAPLE NEED,1.4,1.35,-0.0357,754.5,311.0,-0.5878,1.18,1.14,-0.0339,10752.0,10029.0,-0.0672,12687.0,11433.0,-0.0988,1280.0,816.0,-0.3625
1717A - SHRIMP PASTE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.0,1.07,0.07,56.0,14.67,-0.738,1.03,1.05,0.0194,8830.0,9877.0,0.1186,9095.0,10371.0,0.1403,109.0,42.0,-0.6147
1717B - PEANUT SAUCE,"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.1,1.18,0.0727,39.0,20.0,-0.4872,1.04,1.03,-0.0096,10350.0,14728.0,0.423,10764.0,15170.0,0.4093,75.0,58.0,-0.2267
1717C - OTHER SEASONING (TOPING),"1717 - SHRIMP PASTE, PEANUT SAUCE AND OTHER",STAPLE NEED,1.26,1.31,0.0397,50.5,19.67,-0.6105,1.23,1.26,0.0244,14486.0,13351.0,-0.0784,17818.0,16822.0,-0.0559,82.0,47.0,-0.4268
1721A - CHILLI PET 120-200ML,1721 - CHILLI,STAPLE NEED,1.54,1.23,-0.2013,676.0,287.0,-0.5754,1.08,1.09,0.0093,13234.0,10497.0,-0.2068,14293.0,11442.0,-0.1995,1247.0,791.0,-0.3657
1721B - CHILLI PET & BOTTLE 235-275ML,1721 - CHILLI,STAPLE NEED,1.09,1.09,0.0,905.5,493.33,-0.4552,1.14,1.18,0.0351,16781.0,17265.0,0.0288,19130.0,20373.0,0.065,1591.0,1251.0,-0.2137
1721D - CHILLI PACK,1721 - CHILLI,STAPLE NEED,1.18,1.32,0.1186,158.0,70.33,-0.5549,1.13,1.18,0.0442,13596.0,10613.0,-0.2194,15363.0,12523.0,-0.1849,279.0,179.0,-0.3584
1721E - TRADITIONAL CHILLI,1721 - CHILLI,STAPLE NEED,1.08,1.07,-0.0093,206.0,90.0,-0.5631,1.1,1.06,-0.0364,18481.0,18452.0,-0.0016,20329.0,19559.0,-0.0379,375.0,255.0,-0.32
1721F - POWDER CHILLI,1721 - CHILLI,STAPLE NEED,1.09,1.14,0.0459,296.0,143.33,-0.5158,1.11,1.13,0.018,15265.0,16073.0,0.0529,16944.0,18162.0,0.0719,535.0,381.0,-0.2879
1721H - CHILLI PET & BOTTLE 300-400ML,1721 - CHILLI,STAPLE NEED,1.09,1.08,-0.0092,621.5,219.67,-0.6465,1.12,1.12,0.0,20585.0,20372.0,-0.0103,23055.0,22817.0,-0.0103,1111.0,587.0,-0.4716
1722A - TOMATO PET 130-140ML,1722 - TOMATO,STAPLE NEED,1.04,,,34.0,,,1.08,,,9251.0,,,9991.0,,,63.0,,
1722B - TOMATO BOTTLE 275-340ML,1722 - TOMATO,STAPLE NEED,1.06,1.03,-0.0283,327.0,134.67,-0.5882,1.09,1.08,-0.0092,13072.0,13277.0,0.0157,14248.0,14339.0,0.0064,602.0,374.0,-0.3787
1722C - TOMATO SACHET,1722 - TOMATO,STAPLE NEED,1.18,1.15,-0.0254,107.0,52.67,-0.5078,1.12,1.31,0.1696,8150.0,7517.0,-0.0777,9128.0,9847.0,0.0788,191.0,121.0,-0.3665
1722D - STEAK & PASTA SAUCE,1722 - TOMATO,STAPLE NEED,1.2,1.22,0.0167,500.5,228.0,-0.5445,1.15,1.12,-0.0261,17959.0,18386.0,0.0238,20653.0,20592.0,-0.003,868.0,609.0,-0.2984
1723A - SOY SAUCE PET 130-250ML,1723 - SOY SAUCE,STAPLE NEED,1.17,1.09,-0.0684,669.5,293.33,-0.5619,1.1,1.12,0.0182,11294.0,10415.0,-0.0778,12423.0,11665.0,-0.061,1213.0,787.0,-0.3512
1723B - SOY SAUCE BOTTLE 275-340ML,1723 - SOY SAUCE,STAPLE NEED,1.1,1.11,0.0091,548.0,249.33,-0.545,1.11,1.14,0.027,19849.0,19893.0,0.0022,22032.0,22678.0,0.0293,988.0,659.0,-0.333
1723C - SOY SAUCE 500-600ML,1723 - SOY SAUCE,STAPLE NEED,1.86,1.65,-0.1129,1690.0,631.33,-0.6264,1.35,1.25,-0.0741,46083.0,40825.0,-0.1141,62212.0,51031.0,-0.1797,2510.0,1511.0,-0.398
1724A - LIQUID SAUCE SACHET,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.18,1.26,0.0678,53.0,15.67,-0.7043,1.08,1.0,-0.0741,4027.0,4287.0,0.0646,4349.0,4287.0,-0.0143,98.0,47.0,-0.5204
1724B - LIQUID SAUCE BOTTLE,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.18,1.09,-0.0763,895.5,352.67,-0.6062,1.12,1.17,0.0446,22073.0,18264.0,-0.1726,24722.0,21369.0,-0.1356,1598.0,906.0,-0.433
1724C - VINEGAR,1724 - LIQUID SAUCE & VINEGAR,STAPLE NEED,1.11,1.11,0.0,66.5,24.33,-0.6341,1.03,1.04,0.0097,5699.0,5777.0,0.0137,5870.0,6008.0,0.0235,129.0,70.0,-0.4574
1725B - DRESSING SACHET 50-150G,1725 - DRESSING,STAPLE NEED,1.7,1.47,-0.1353,447.5,202.67,-0.5471,1.14,1.18,0.0351,12893.0,11276.0,-0.1254,14698.0,13306.0,-0.0947,782.0,515.0,-0.3414
1725C - DRESSING BOTTLE,1725 - DRESSING,STAPLE NEED,1.05,1.11,0.0571,120.0,41.0,-0.6583,1.05,1.11,0.0571,38559.0,40654.0,0.0543,40487.0,45126.0,0.1146,229.0,111.0,-0.5153
1811A - CANNED MEAT 180-200G,1811 - CANNED MEAT,STAPLE NEED,1.07,1.04,-0.028,118.5,51.0,-0.5696,1.07,1.15,0.0748,23983.0,26212.0,0.0929,25662.0,30144.0,0.1747,221.0,133.0,-0.3982
1811B - CANNED MEAT 325-400G,1811 - CANNED MEAT,STAPLE NEED,1.02,1.1,0.0784,22.5,10.33,-0.5409,1.05,1.15,0.0952,41204.0,46032.0,0.1172,43264.0,52937.0,0.2236,43.0,27.0,-0.3721
1811C - CANNED MEAT SAC,1811 - CANNED MEAT,STAPLE NEED,1.23,1.22,-0.0081,112.5,53.33,-0.526,1.07,1.15,0.0748,11160.0,11363.0,0.0182,11941.0,13067.0,0.0943,210.0,139.0,-0.3381
1812A - CANNED SEAFOOD SARDINES 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.46,1.39,-0.0479,684.5,229.33,-0.665,1.18,1.2,0.0169,17201.0,16756.0,-0.0259,20297.0,20107.0,-0.0094,1164.0,575.0,-0.506
1812B - CANNED SEAFOOD SARDINES 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.17,1.1,-0.0598,178.0,120.33,-0.324,1.1,1.12,0.0182,34500.0,32205.0,-0.0665,37950.0,36070.0,-0.0495,324.0,321.0,-0.0093
1812D - CANNED SEAFOOD MACKEREL 300-500G,1812 - CANNED SEAFOOD,STAPLE NEED,1.12,1.09,-0.0268,48.0,34.33,-0.2848,1.08,1.07,-0.0093,34019.0,34943.0,0.0272,36741.0,37389.0,0.0176,89.0,96.0,0.0787
1812E - CANNED SEAFOOD TUNA 100-200G,1812 - CANNED SEAFOOD,STAPLE NEED,1.09,1.49,0.367,45.5,14.33,-0.6851,1.2,1.16,-0.0333,28971.0,39823.0,0.3746,34765.0,46195.0,0.3288,76.0,37.0,-0.5132
1813A - CANNED VEGETABLE,1813 - CANNED VEGETABLE,STAPLE NEED,1.0,,,1.0,,,1.0,,,11900.0,,,11900.0,,,2.0,,
1814A - CANNED FRUIT,1814 - CANNED FRUIT,STAPLE NEED,1.25,,,4.0,,,1.0,,,35162.0,,,35162.0,,,8.0,,
1821A - DRIED MEAT 50-125G,1821 - DRIED MEAT,STAPLE NEED,1.18,1.21,0.0254,114.5,62.67,-0.4527,1.27,1.31,0.0315,19413.0,19446.0,0.0017,24655.0,25474.0,0.0332,181.0,144.0,-0.2044
1915A - PASTA,1915 - PASTA,STAPLE NEED,1.23,1.22,-0.0081,357.0,123.67,-0.6536,1.17,1.08,-0.0769,12618.0,12253.0,-0.0289,14763.0,13233.0,-0.1036,610.0,344.0,-0.4361
1915B - INSTANT PASTA,1915 - PASTA,STAPLE NEED,2.85,3.33,0.1684,1497.0,1226.0,-0.181,1.23,1.27,0.0325,12676.0,13969.0,0.102,15591.0,17741.0,0.1379,2438.0,2886.0,0.1838
1921A - INSTANT SOUP,1921 - INSTANT SOUP,STAPLE NEED,1.35,1.31,-0.0296,67.0,32.33,-0.5175,1.12,1.17,0.0446,13848.0,13686.0,-0.0117,15510.0,16013.0,0.0324,120.0,83.0,-0.3083
1922A - INSTANT RICE,1922 - INSTANT RICE,STAPLE NEED,1.5,,,5.0,,,1.11,,,108600.0,,,120546.0,,,9.0,,
