SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,ANAK RAJA,BAG,1.0,1.29,6.0,7.0,18.0,12.0,1.0,1.17,95100.0,112822.0,95100.0,96429.0,0.5,-0.2248,-0.1429,-0.1453,-0.0138,-0.1571,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,ANAK RAJA,OTHERS,,1.45,,16.5,,24.0,,1.38,,154601.0,,112030.0,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,FORTUNE,OTHERS,,2.62,,43.0,,43.0,,2.0,,384790.0,,192395.0,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,FS,BAG,,1.11,,45.5,,78.0,,1.17,,97804.0,,83593.0,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,HOK-1,OTHERS,1.14,,9.67,,28.0,,1.04,,88256.0,,84862.0,,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,LAHAP,OTHERS,1.14,,45.33,,86.0,,1.58,,134155.0,,84908.0,,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,MENTARI,OTHERS,1.03,1.58,10.67,6.0,25.0,9.0,1.28,1.33,98340.0,156884.0,76828.0,117958.0,1.7778,-0.3481,0.7783,-0.0376,-0.3487,-0.3732,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,PUTRI BATIK,OTHERS,1.0,,4.67,,14.0,,1.0,,74500.0,,74500.0,,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,RAJA,BAG,1.18,1.25,55.0,460.0,119.0,606.0,1.39,1.52,125432.0,144075.0,90239.0,94786.0,-0.8036,-0.056,-0.8804,-0.0855,-0.048,-0.1294,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,SANIA,BAG,1.21,1.22,23.33,285.0,56.0,399.0,1.25,1.43,115741.0,131490.0,92593.0,91951.0,-0.8596,-0.0082,-0.9181,-0.1259,0.007,-0.1198,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,SAWAH JINGGA,OTHERS,1.2,,3.33,,9.0,,1.11,,102564.0,,92400.0,,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,SPHP,BAG,1.12,,30.0,,78.0,,1.15,,81388.0,,70772.0,,,,,,,,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,SUMO,OTHERS,1.0,1.52,0.67,23.0,2.0,37.0,1.0,1.24,90500.0,148773.0,90500.0,119978.0,-0.9459,-0.3421,-0.9709,-0.1935,-0.2457,-0.3917,Packtype,V1
STAPLE NEED,1511 - RICE,1511B - RICE BAG 5KG,TOPI KOKI,BAG,,1.05,,21.5,,34.0,,1.26,,98236.0,,77965.0,,,,,,,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,ALFAMART,BAG,1.38,1.76,37.33,25.5,82.0,31.0,1.37,1.65,33180.0,50955.0,24219.0,30882.0,1.6452,-0.2159,0.4639,-0.1697,-0.2158,-0.3488,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,FS,BAG,2.06,,16.0,,28.0,,1.71,,61721.0,,36094.0,,,,,,,,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,GMP,BAG,5.01,2.33,150.33,209.5,222.0,236.0,2.03,1.78,178098.0,72485.0,87733.0,40722.0,-0.0593,1.1502,-0.2824,0.1404,1.1544,1.457,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,GULAKU,BAG,1.46,1.45,46.67,156.5,93.0,227.0,1.51,1.38,38694.0,34951.0,25625.0,25327.0,-0.5903,0.0069,-0.7018,0.0942,0.0118,0.1071,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,GULAVIT,BAG,2.04,1.52,87.67,150.5,230.0,202.0,1.14,1.49,41266.0,39589.0,36198.0,26570.0,0.1386,0.3421,-0.4175,-0.2349,0.3624,0.0424,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,PSM,BAG,2.24,1.55,82.0,108.0,173.0,162.0,1.42,1.33,55559.0,35990.0,39126.0,27060.0,0.0679,0.4452,-0.2407,0.0677,0.4459,0.5437,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,ROSE BRAND,BAG,2.36,1.71,114.33,501.5,252.0,619.0,1.36,1.62,56065.0,48560.0,41224.0,29975.0,-0.5929,0.3801,-0.772,-0.1605,0.3753,0.1546,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512C - SUGAR BAG 1KG,SUS,BAG,1.0,1.65,1.0,15.5,3.0,10.0,1.0,3.1,17500.0,89249.0,17500.0,28790.0,-0.7,-0.3939,-0.9355,-0.6774,-0.3922,-0.8039,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512E - OTHERS SUGAR,ALFAMART,BAG,1.25,1.05,1.33,10.5,4.0,21.0,1.0,1.0,17850.0,15462.0,17850.0,15462.0,-0.8095,0.1905,-0.8733,0.0,0.1544,0.1544,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512E - OTHERS SUGAR,HAAN,BAG,1.2,1.0,1.67,3.0,5.0,6.0,1.0,1.0,32160.0,25500.0,32160.0,25500.0,-0.1667,0.2,-0.4433,0.0,0.2612,0.2612,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512E - OTHERS SUGAR,IE-IE,OTHERS,2.0,1.0,0.33,1.5,1.0,3.0,1.0,1.0,39800.0,19900.0,39800.0,19900.0,-0.6667,1.0,-0.78,0.0,1.0,1.0,Packtype,V1
STAPLE NEED,1512 - SUGAR,1512E - OTHERS SUGAR,MAHORAHORA,BAG,1.08,1.0,4.33,7.0,10.0,12.0,1.3,1.17,26460.0,22113.0,20354.0,18900.0,-0.1667,0.08,-0.3814,0.1111,0.0769,0.1966,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513A - FLOUR,KUNCI BIRU,BAG,1.24,1.26,8.33,21.0,24.0,36.0,1.04,1.17,19148.0,21732.0,18412.0,18574.0,-0.3333,-0.0159,-0.6033,-0.1111,-0.0087,-0.1189,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513A - FLOUR,SANIA,BAG,1.12,1.07,14.33,53.0,38.0,98.0,1.13,1.08,19173.0,17513.0,16967.0,16216.0,-0.6122,0.0467,-0.7296,0.0463,0.0463,0.0948,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513A - FLOUR,SEGITIGA,BAG,1.0,1.17,13.67,54.0,37.0,91.0,1.11,1.19,16975.0,21228.0,15293.0,17839.0,-0.5934,-0.1453,-0.7469,-0.0672,-0.1427,-0.2003,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,KOBE,OTHERS,,1.2,,2.5,,5.0,,1.0,,12840.0,,12840.0,,,,,,,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,MAIZENAKU,BOX,1.0,1.09,4.33,11.0,13.0,22.0,1.0,1.0,7500.0,8182.0,7500.0,8182.0,-0.4091,-0.0826,-0.6064,0.0,-0.0834,-0.0834,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,MAIZENAKU,OTHERS,,1.0,,7.0,,11.0,,1.27,,15113.0,,11900.0,,,,,,,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,MAMA SUKA,BAG,1.21,1.16,16.0,40.0,46.0,71.0,1.04,1.13,7876.0,9417.0,7573.0,8334.0,-0.3521,0.0431,-0.6,-0.0796,-0.0913,-0.1636,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,PA TANI,BAG,1.06,1.07,10.33,34.0,31.0,59.0,1.0,1.15,14197.0,16844.0,14197.0,14647.0,-0.4746,-0.0093,-0.6962,-0.1304,-0.0307,-0.1571,Packtype,V1
STAPLE NEED,1513 - FLOUR,1513B - OTHER FLOUR,ROSE BRAND,BAG,1.2,1.14,15.0,43.5,42.0,81.0,1.07,1.07,12322.0,13036.0,11516.0,12183.0,-0.4815,0.0526,-0.6552,0.0,-0.0547,-0.0548,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521B - PALM COOKING OIL POUCH 900-1000ML,BIMOLI,POUCH,1.46,1.07,39.33,57.5,82.0,100.0,1.44,1.15,42733.0,25831.0,29676.0,22462.0,-0.18,0.3645,-0.316,0.2522,0.3212,0.6543,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521B - PALM COOKING OIL POUCH 900-1000ML,SANIA,POUCH,1.24,1.15,49.33,56.5,116.0,104.0,1.28,1.09,32349.0,25668.0,25273.0,23549.0,0.1154,0.0783,-0.1269,0.1743,0.0732,0.2603,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,ALFAMART,POUCH,1.0,1.41,3.33,20.5,9.0,37.0,1.11,1.11,43845.0,62469.0,39500.0,56278.0,-0.7568,-0.2908,-0.8376,0.0,-0.2981,-0.2981,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,BIMOLI,POUCH,1.23,1.23,85.67,57.5,203.0,94.0,1.27,1.22,63758.0,63026.0,50203.0,51661.0,1.1596,0.0,0.4899,0.041,-0.0282,0.0116,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,CAMAR,POUCH,1.63,1.2,44.67,42.5,99.0,69.0,1.35,1.23,90616.0,57751.0,67123.0,46952.0,0.4348,0.3583,0.0511,0.0976,0.4296,0.5691,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,FILMA,POUCH,1.26,1.86,77.0,226.5,180.0,302.0,1.28,1.5,70508.0,113937.0,55084.0,75958.0,-0.404,-0.3226,-0.66,-0.1467,-0.2748,-0.3812,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,FORTUNE,POUCH,1.45,1.56,110.67,128.0,213.0,201.0,1.56,1.27,91444.0,80363.0,58618.0,63278.0,0.0597,-0.0705,-0.1354,0.2283,-0.0736,0.1379,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,HARUMAS,POUCH,1.44,1.5,71.67,52.5,166.0,95.0,1.3,1.11,76231.0,64870.0,58639.0,58441.0,0.7474,-0.04,0.3651,0.1712,0.0034,0.1751,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,SANIA,POUCH,1.24,1.41,143.67,222.0,299.0,316.0,1.44,1.41,72336.0,81158.0,50233.0,57559.0,-0.0538,-0.1206,-0.3528,0.0213,-0.1273,-0.1087,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,SOVIA,POUCH,1.68,2.11,107.67,96.5,202.0,137.0,1.6,1.41,107955.0,119730.0,67472.0,84915.0,0.4745,-0.2038,0.1158,0.1348,-0.2054,-0.0983,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521C - PALM COOKING OIL POUCH 1800-2000ML,SUNCO,POUCH,1.65,1.64,407.0,726.5,707.0,898.0,1.73,1.62,120861.0,114330.0,69862.0,70574.0,-0.2127,0.0061,-0.4398,0.0679,-0.0101,0.0571,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521F - PALM COOKING OIL BOTTLE 800-1000ML,TROPICAL,BOTTLE,1.14,1.12,48.67,215.0,131.0,333.0,1.11,1.29,27086.0,30367.0,24402.0,23540.0,-0.6066,0.0179,-0.7736,-0.1395,0.0366,-0.108,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521G - PALM COOKING OIL BOTTLE 2L,TROPICAL,BOTTLE,1.25,1.49,210.33,357.0,466.0,524.0,1.35,1.36,70639.0,84714.0,52325.0,62290.0,-0.1107,-0.1611,-0.4108,-0.0074,-0.16,-0.1661,Packtype,V1
STAPLE NEED,1521 - PALM COOKING OIL,1521G - PALM COOKING OIL BOTTLE 2L,TROPICAL,PET,1.31,,56.0,,126.0,,1.33,,54192.0,,40746.0,,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,BARCO,POUCH,1.09,1.05,3.67,9.5,10.0,15.0,1.1,1.27,71880.0,79174.0,65345.0,62342.0,-0.3333,0.0381,-0.6137,-0.1339,0.0482,-0.0921,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,BERTOLLI,OTHERS,,1.0,,1.5,,3.0,,1.0,,159967.0,,159967.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,DOUGO,OTHERS,,1.0,,0.5,,1.0,,1.0,,73500.0,,73500.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,FILIPPO BERIO,OTHERS,,1.0,,1.0,,2.0,,1.0,,152000.0,,152000.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,IKAN DORANG,OTHERS,,1.5,,1.0,,2.0,,1.0,,94500.0,,94500.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,MAZOLA,OTHERS,,1.0,,0.5,,1.0,,1.0,,102900.0,,102900.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,OLIVOILA,OTHERS,,1.0,,1.0,,2.0,,1.0,,88900.0,,88900.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,SANIA,OTHERS,,1.0,,1.5,,3.0,,1.0,,44100.0,,44100.0,,,,,,,Packtype,V1
STAPLE NEED,1522 - OTHER COOKING OIL,1522A - OTHERS COOKING OIL,TROPICANA,OTHERS,,1.0,,0.5,,1.0,,1.0,,84500.0,,84500.0,,,,,,,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523A - MARGARINE & BUTTER CUP 250-350G,BLUE BAND,BOX,1.07,1.02,9.67,21.0,26.0,34.0,1.12,1.24,24531.0,27442.0,21903.0,22131.0,-0.2353,0.049,-0.5395,-0.0968,-0.0103,-0.1061,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523A - MARGARINE & BUTTER CUP 250-350G,FORVITA,BOX,1.0,1.0,6.33,6.5,17.0,13.0,1.12,1.0,14784.0,13638.0,13200.0,13638.0,0.3077,0.0,-0.0262,0.12,-0.0321,0.084,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523A - MARGARINE & BUTTER CUP 250-350G,FORVITA,TUBE,1.11,1.11,18.67,36.5,53.0,71.0,1.06,1.03,9506.0,10060.0,8968.0,9767.0,-0.2535,0.0,-0.4885,0.0291,-0.0818,-0.0551,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523B - MARGARINE & BUTTER BAG 200G,5 IN 1,BAG,1.06,1.38,16.0,6.5,45.0,11.0,1.07,1.18,7844.0,11274.0,7331.0,9554.0,3.0909,-0.2319,1.4615,-0.0932,-0.2327,-0.3042,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523B - MARGARINE & BUTTER BAG 200G,BLUE BAND,BAG,1.49,1.26,28.0,137.0,79.0,227.0,1.06,1.21,18906.0,17102.0,17836.0,14134.0,-0.652,0.1825,-0.7956,-0.124,0.2619,0.1055,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523B - MARGARINE & BUTTER BAG 200G,FILMA,BAG,1.41,1.37,23.33,52.0,57.0,94.0,1.23,1.11,13310.0,11370.0,10821.0,10243.0,-0.3936,0.0292,-0.5513,0.1081,0.0564,0.1706,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523B - MARGARINE & BUTTER BAG 200G,FORVITA,BAG,1.17,1.43,19.67,85.0,56.0,152.0,1.05,1.12,8475.0,12134.0,8071.0,10834.0,-0.6316,-0.1818,-0.7686,-0.0625,-0.255,-0.3015,Packtype,V1
STAPLE NEED,1523 - MARGARINE & BUTTER,1523B - MARGARINE & BUTTER BAG 200G,PALMIA,BAG,1.36,1.51,19.67,27.5,56.0,44.0,1.05,1.25,9837.0,13330.0,9369.0,10664.0,0.2727,-0.0993,-0.2847,-0.16,-0.1214,-0.262,Packtype,V1
STAPLE NEED,1531 - SEED & BEAN,1531A - SEED & BEAN SACHET 40-90G,GARUDA,BAG,1.55,1.36,3.67,7.0,9.0,13.0,1.22,1.08,19021.0,14634.0,15591.0,13550.0,-0.3077,0.1397,-0.4757,0.1296,0.1506,0.2998,Packtype,V1
STAPLE NEED,1531 - SEED & BEAN,1531B - SEED & BEAN BAG 100-250G,ALFAMART,BAG,1.17,1.08,2.0,13.0,5.0,21.0,1.2,1.24,15420.0,14709.0,12850.0,11862.0,-0.7619,0.0833,-0.8462,-0.0323,0.0833,0.0483,Packtype,V1
STAPLE NEED,1531 - SEED & BEAN,1531B - SEED & BEAN BAG 100-250G,KONGBAP,OTHERS,,1.0,,1.5,,3.0,,1.0,,13300.0,,13300.0,,,,,,,Packtype,V1
STAPLE NEED,1531 - SEED & BEAN,1531C - SEED & BEAN BAG 400-1000G,FINNA,OTHERS,,2.0,,1.5,,2.0,,1.5,,77200.0,,51467.0,,,,,,,Packtype,V1
STAPLE NEED,1532 - SUNDRIED CRACKER,1532A - SUNDRIED CRACKER,FINNA,BAG,1.0,1.12,0.67,8.0,2.0,14.0,1.0,1.14,8800.0,11172.0,8800.0,9800.0,-0.8571,-0.1071,-0.9162,-0.1228,-0.102,-0.2123,Packtype,V1
STAPLE NEED,1611 - POWDER JELLY,1611A - JELLY POWDER 7-35G,NUTRIJELL,BAG,1.33,1.27,3.0,5.5,8.0,11.0,1.12,1.0,11648.0,9564.0,10400.0,9564.0,-0.2727,0.0472,-0.4545,0.12,0.0874,0.2179,Packtype,V1
STAPLE NEED,1611 - POWDER JELLY,1611A - JELLY POWDER 7-35G,NUTRIJELL,OTHERS,1.5,,4.67,,13.0,,1.08,,12636.0,,11700.0,,,,,,,,Packtype,V1
STAPLE NEED,1611 - POWDER JELLY,1611A - JELLY POWDER 7-35G,NUTRIJELL,SACHET,1.66,2.0,19.67,60.5,57.0,108.0,1.04,1.12,11824.0,14468.0,11369.0,12918.0,-0.4722,-0.17,-0.6749,-0.0714,-0.1199,-0.1827,Packtype,V1
STAPLE NEED,1611 - POWDER JELLY,1611A - JELLY POWDER 7-35G,SWALLOW,SACHET,1.46,1.67,13.67,27.5,37.0,53.0,1.11,1.04,9619.0,10493.0,8666.0,10089.0,-0.3019,-0.1257,-0.5029,0.0673,-0.141,-0.0833,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,HAAN,POUCH,1.0,1.16,1.33,18.5,4.0,28.0,1.0,1.32,15225.0,23322.0,15225.0,17668.0,-0.8571,-0.1379,-0.9281,-0.2424,-0.1383,-0.3472,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,MOM'S RECIPE,OTHERS,,1.25,,2.0,,4.0,,1.0,,19125.0,,19125.0,,,,,,,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,MOM'S RECIPE,POUCH,1.43,1.36,17.67,44.0,48.0,77.0,1.1,1.14,21404.0,20868.0,19458.0,18305.0,-0.3766,0.0515,-0.5984,-0.0351,0.063,0.0257,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,MY VLA,SACHET,1.06,1.27,5.67,24.5,16.0,44.0,1.06,1.11,7781.0,8991.0,7341.0,8100.0,-0.6364,-0.1654,-0.7686,-0.045,-0.0937,-0.1346,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,NUTRIJELL,POUCH,1.37,1.29,34.0,58.0,88.0,108.0,1.16,1.07,21850.0,18378.0,18836.0,17176.0,-0.1852,0.062,-0.4138,0.0841,0.0966,0.1889,Packtype,V1
STAPLE NEED,1612 - PROCESSED PUDDING,1612A - PROCESSED PUDDING,PONDAN,OTHERS,,1.0,,0.5,,1.0,,1.0,,12500.0,,12500.0,,,,,,,Packtype,V1
STAPLE NEED,1621 - ESSENCE,1621A - ESSENCE 20-90G,KOEPOE,BOTTLE,1.08,1.05,8.33,21.0,23.0,39.0,1.09,1.08,12304.0,11232.0,11288.0,10400.0,-0.4103,0.0286,-0.6033,0.0093,0.0854,0.0954,Packtype,V1
STAPLE NEED,1622 - COLOURING & FLAVOURING,1622A - COLOURING & FLAVOURING 90G,COLATTA,BAG,1.0,1.05,2.0,10.5,6.0,18.0,1.0,1.17,23167.0,27947.0,23167.0,23886.0,-0.6667,-0.0476,-0.8095,-0.1453,-0.0301,-0.171,Packtype,V1
STAPLE NEED,1622 - COLOURING & FLAVOURING,1622A - COLOURING & FLAVOURING 90G,COLATTA,OTHERS,,1.33,,1.5,,3.0,,1.0,,22567.0,,22567.0,,,,,,,Packtype,V1
STAPLE NEED,1622 - COLOURING & FLAVOURING,1622A - COLOURING & FLAVOURING 90G,KOEPOE,BOTTLE,,1.0,,0.5,,1.0,,1.0,,10900.0,,10900.0,,,,,,,Packtype,V1
STAPLE NEED,1622 - COLOURING & FLAVOURING,1622A - COLOURING & FLAVOURING 90G,KOEPOE,OTHERS,,4.0,,0.5,,1.0,,1.0,,40800.0,,40800.0,,,,,,,Packtype,V1
STAPLE NEED,1622 - COLOURING & FLAVOURING,1622A - COLOURING & FLAVOURING 90G,VAN HOUTEN,BOX,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,31100.0,30800.0,31100.0,30800.0,-0.25,0.0,-0.5,0.0,0.0097,0.0097,Packtype,V1
STAPLE NEED,1623 - BAKING POWDER,1623A - BAKING POWDER,HAAN,OTHERS,,1.0,,1.0,,2.0,,1.0,,14500.0,,14500.0,,,,,,,Packtype,V1
STAPLE NEED,1623 - BAKING POWDER,1623A - BAKING POWDER,KOEPOE,BOTTLE,1.27,1.25,18.67,39.5,51.0,71.0,1.1,1.11,9172.0,9520.0,8338.0,8577.0,-0.2817,0.016,-0.5273,-0.009,-0.0279,-0.0366,Packtype,V1
STAPLE NEED,1624 - INSTANT PROCESS FOOD,1624A - INSTANT CAKE,HAAN,OTHERS,,2.0,,0.5,,1.0,,1.0,,39800.0,,39800.0,,,,,,,Packtype,V1
STAPLE NEED,1624 - INSTANT PROCESS FOOD,1624A - INSTANT CAKE,NUTRICAKE,POUCH,1.1,1.0,3.33,12.0,10.0,19.0,1.0,1.26,18120.0,20712.0,18120.0,16438.0,-0.4737,0.1,-0.7225,-0.2063,0.1023,-0.1251,Packtype,V1
STAPLE NEED,1624 - INSTANT PROCESS FOOD,1624A - INSTANT CAKE,PONDAN,OTHERS,,1.0,,2.0,,4.0,,1.0,,23100.0,,23100.0,,,,,,,Packtype,V1
STAPLE NEED,1624 - INSTANT PROCESS FOOD,1624A - INSTANT CAKE,PONDAN,POUCH,1.0,1.1,2.0,5.0,6.0,10.0,1.0,1.0,16333.0,18020.0,16333.0,18020.0,-0.4,-0.0909,-0.6,0.0,-0.0936,-0.0936,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625A - COCONUT MILK LIQUID 65-100ML,KARA,BOX,1.78,2.33,45.0,170.5,111.0,277.0,1.22,1.23,12797.0,16898.0,10489.0,13738.0,-0.5993,-0.2361,-0.7361,-0.0081,-0.2365,-0.2427,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625A - COCONUT MILK LIQUID 65-100ML,MAMA KOKO,BOX,1.68,2.07,22.0,21.0,53.0,34.0,1.25,1.24,10312.0,15137.0,8250.0,12207.0,0.5588,-0.1884,0.0476,0.0081,-0.3242,-0.3188,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625A - COCONUT MILK LIQUID 65-100ML,SASA,BOX,2.1,2.26,45.67,99.5,119.0,165.0,1.15,1.21,12918.0,14469.0,11233.0,11958.0,-0.2788,-0.0708,-0.541,-0.0496,-0.0606,-0.1072,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625B - COCONUT MILK LIQUID 180-200ML,KARA,BOX,1.67,1.37,3.0,13.5,9.0,26.0,1.0,1.04,33767.0,28593.0,33767.0,27493.0,-0.6538,0.219,-0.7778,-0.0385,0.2282,0.181,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625B - COCONUT MILK LIQUID 180-200ML,SASA,BOX,1.38,1.3,2.67,16.5,7.0,28.0,1.14,1.18,30566.0,29983.0,26812.0,25409.0,-0.75,0.0615,-0.8382,-0.0339,0.0552,0.0194,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625C - COCONUT MILK POWDER 20-25G,FIBER CREME,BAG,1.3,1.13,11.0,34.0,32.0,61.0,1.03,1.11,24571.0,20909.0,23855.0,18837.0,-0.4754,0.1504,-0.6765,-0.0721,0.2664,0.1751,Packtype,V1
STAPLE NEED,1625 - COCONUT MILK,1625C - COCONUT MILK POWDER 20-25G,SASA,SACHET,2.28,1.55,13.0,10.0,32.0,20.0,1.22,1.0,10308.0,5580.0,8449.0,5580.0,0.6,0.471,0.3,0.22,0.5142,0.8473,Packtype,V1
STAPLE NEED,1711 - MSG ( MONO SODIUM GLUTAMATE ),1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,AJINOMOTO,SACHET,1.1,1.24,22.67,39.0,61.0,74.0,1.11,1.05,6167.0,6580.0,5556.0,6267.0,-0.1757,-0.1129,-0.4187,0.0571,-0.1135,-0.0628,Packtype,V1
STAPLE NEED,1711 - MSG ( MONO SODIUM GLUTAMATE ),1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,SASA,SACHET,1.04,1.05,8.33,31.5,22.0,52.0,1.14,1.21,8117.0,8670.0,7120.0,7165.0,-0.5769,-0.0095,-0.7356,-0.0579,-0.0063,-0.0638,Packtype,V1
STAPLE NEED,1711 - MSG ( MONO SODIUM GLUTAMATE ),1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,AJINOMOTO,OTHERS,1.0,1.05,2.0,9.5,6.0,15.0,1.0,1.27,15400.0,20695.0,15400.0,16295.0,-0.6,-0.0476,-0.7895,-0.2126,-0.0549,-0.2559,Packtype,V1
