kd_store,section,kd_section,kd_variant,plano_group_final,category,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228E - STICK BISCUIT 110-350G,BEFORE,156,78.00,39,19.50,6,3.00,1.33,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228C - STICK BISCUIT 36-50G,2228I - STICK BISCUIT CUP,BEFORE,156,78.00,89,44.50,7,3.50,1.09,1.27
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228B - STICK BISCUIT 18-35G,BEFORE,74,37.00,102,51.00,3,1.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228C - STICK BISCUIT 36-50G,BEFORE,74,37.00,156,78.00,5,2.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228E - STICK BISCUIT 110-350G,BEFORE,74,37.00,39,19.50,1,0.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228D - STICK BISCUIT 51-100G,2228I - STICK BISCUIT CUP,BEFORE,74,37.00,89,44.50,1,0.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,2228B - STICK BISCUIT 18-35G,BEFORE,39,19.50,102,51.00,1,0.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,2228C - STICK BISCUIT 36-50G,BEFORE,39,19.50,156,78.00,6,3.00,1.00,1.33
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,2228D - STICK BISCUIT 51-100G,BEFORE,39,19.50,74,37.00,1,0.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228E - STICK BISCUIT 110-350G,2228I - STICK BISCUIT CUP,BEFORE,39,19.50,89,44.50,1,0.50,1.00,2.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228B - STICK BISCUIT 18-35G,BEFORE,89,44.50,102,51.00,3,1.50,1.25,1.25
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228C - STICK BISCUIT 36-50G,BEFORE,89,44.50,156,78.00,7,3.50,1.27,1.09
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228D - STICK BISCUIT 51-100G,BEFORE,89,44.50,74,37.00,1,0.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,2228I - STICK BISCUIT CUP,2228E - STICK BISCUIT 110-350G,BEFORE,89,44.50,39,19.50,1,0.50,2.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2323 - BAG CANDY,2323A - BAG CANDY,2323B - BAG CANDY GUMMY,BEFORE,142,71.00,70,35.00,3,1.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2323 - BAG CANDY,2323B - BAG CANDY GUMMY,2323A - BAG CANDY,BEFORE,70,35.00,142,71.00,3,1.50,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,2331C - ENROBED CHOCOLATE >50G,BEFORE,260,130.00,166,83.00,19,9.50,1.14,1.10
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331B - ENROBED CHOCOLATE 20-45G,2331D - ENROBED CHOCOLATE PASTA,BEFORE,260,130.00,27,13.50,8,4.00,1.56,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,2331B - ENROBED CHOCOLATE 20-45G,BEFORE,166,83.00,260,130.00,19,9.50,1.10,1.14
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331C - ENROBED CHOCOLATE >50G,2331D - ENROBED CHOCOLATE PASTA,BEFORE,166,83.00,27,13.50,4,2.00,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331D - ENROBED CHOCOLATE PASTA,2331B - ENROBED CHOCOLATE 20-45G,BEFORE,27,13.50,260,130.00,8,4.00,1.00,1.56
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,2331D - ENROBED CHOCOLATE PASTA,2331C - ENROBED CHOCOLATE >50G,BEFORE,27,13.50,166,83.00,4,2.00,1.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2333A - DRAGEES CHOCOLATE 10-29G,2333B - DRAGEES CHOCOLATE 30-49G,BEFORE,58,29.00,85,42.50,4,2.00,2.00,1.00
JC21,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,2333B - DRAGEES CHOCOLATE 30-49G,2333A - DRAGEES CHOCOLATE 10-29G,BEFORE,85,42.50,58,29.00,4,2.00,1.00,2.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311A - JAM 120-180G,1311B - JAM 200-300G,BEFORE,50,25.00,12,6.00,2,1.00,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311B - JAM 200-300G,1311A - JAM 120-180G,BEFORE,12,6.00,50,25.00,2,1.00,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311B - JAM 200-300G,1311C - JAM 340-400G,BEFORE,12,6.00,6,3.00,1,0.50,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1311 - JAM,1311C - JAM 340-400G,1311B - JAM 200-300G,BEFORE,6,3.00,12,6.00,1,0.50,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314B - CHEESE BLOCK,AFTER,70,23.33,86,28.67,5,1.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314B - CHEESE BLOCK,BEFORE,129,64.50,184,92.00,16,8.00,1.11,1.16
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314C - CHEESE SPREAD,AFTER,70,23.33,26,8.67,2,0.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314A - CHEESE SLICE,1314C - CHEESE SPREAD,BEFORE,129,64.50,76,38.00,5,2.50,1.25,1.13
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314A - CHEESE SLICE,AFTER,86,28.67,70,23.33,5,1.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314A - CHEESE SLICE,BEFORE,184,92.00,129,64.50,16,8.00,1.16,1.11
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314C - CHEESE SPREAD,AFTER,86,28.67,26,8.67,4,1.33,1.25,1.75
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314B - CHEESE BLOCK,1314C - CHEESE SPREAD,BEFORE,184,92.00,76,38.00,8,4.00,1.44,1.22
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314A - CHEESE SLICE,AFTER,26,8.67,70,23.33,2,0.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314A - CHEESE SLICE,BEFORE,76,38.00,129,64.50,5,2.50,1.13,1.25
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314B - CHEESE BLOCK,AFTER,26,8.67,86,28.67,4,1.33,1.75,1.25
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1314 - CHEESE,1314C - CHEESE SPREAD,1314B - CHEESE BLOCK,BEFORE,76,38.00,184,92.00,8,4.00,1.22,1.44
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611B - SWEET BREAD,AFTER,517,172.33,113,37.67,13,4.33,1.29,1.47
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611B - SWEET BREAD,BEFORE,901,450.50,213,106.50,20,10.00,1.04,1.36
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611C - SANDWICH BREAD,AFTER,517,172.33,99,33.00,7,2.33,1.00,1.57
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611C - SANDWICH BREAD,BEFORE,901,450.50,161,80.50,14,7.00,1.00,1.40
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611D - PULL APART BREAD,AFTER,517,172.33,214,71.33,16,5.33,1.00,1.06
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611A - WHITE BREAD,6611D - PULL APART BREAD,BEFORE,901,450.50,384,192.00,41,20.50,1.09,1.11
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611A - WHITE BREAD,AFTER,113,37.67,517,172.33,13,4.33,1.47,1.29
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611A - WHITE BREAD,BEFORE,213,106.50,901,450.50,20,10.00,1.36,1.04
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611C - SANDWICH BREAD,AFTER,113,37.67,99,33.00,2,0.67,1.00,1.50
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611C - SANDWICH BREAD,BEFORE,213,106.50,161,80.50,20,10.00,1.11,1.19
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611D - PULL APART BREAD,AFTER,113,37.67,214,71.33,15,5.00,1.05,1.16
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,213,106.50,384,192.00,19,9.50,1.29,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611A - WHITE BREAD,AFTER,99,33.00,517,172.33,7,2.33,1.57,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611A - WHITE BREAD,BEFORE,161,80.50,901,450.50,14,7.00,1.40,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611B - SWEET BREAD,AFTER,99,33.00,113,37.67,2,0.67,1.50,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611B - SWEET BREAD,BEFORE,161,80.50,213,106.50,20,10.00,1.19,1.11
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,AFTER,99,33.00,214,71.33,12,4.00,2.00,1.35
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,BEFORE,161,80.50,384,192.00,11,5.50,1.13,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611A - WHITE BREAD,AFTER,214,71.33,517,172.33,16,5.33,1.06,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611A - WHITE BREAD,BEFORE,384,192.00,901,450.50,41,20.50,1.11,1.09
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611B - SWEET BREAD,AFTER,214,71.33,113,37.67,15,5.00,1.16,1.05
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,384,192.00,213,106.50,19,9.50,1.00,1.29
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,AFTER,214,71.33,99,33.00,12,4.00,1.35,2.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,BEFORE,384,192.00,161,80.50,11,5.50,1.00,1.13
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6612A - CAKE,6612B - STEAM CAKE,AFTER,49,16.33,32,10.67,5,1.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6612A - CAKE,6612B - STEAM CAKE,BEFORE,73,36.50,50,25.00,5,2.50,1.25,1.38
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6612B - STEAM CAKE,6612A - CAKE,AFTER,32,10.67,49,16.33,5,1.67,1.00,1.00
JC21,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,6612B - STEAM CAKE,6612A - CAKE,BEFORE,50,25.00,73,36.50,5,2.50,1.38,1.25
JC21,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1222B - 2 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,AFTER,49,16.33,23,7.67,2,0.67,1.67,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,1222D - 3 IN 1 COFFEE MIX 9-10S,1222B - 2 IN 1 COFFEE MIX 9-10S,AFTER,23,7.67,49,16.33,2,0.67,1.00,1.67
JC21,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1223A - PURE COFFEE 50-100G,1223B - PURE COFFEE 101-250G,AFTER,58,19.33,33,11.00,2,0.67,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1223 - PURE COFFEE,1223B - PURE COFFEE 101-250G,1223A - PURE COFFEE 50-100G,AFTER,33,11.00,58,19.33,2,0.67,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321A - CEREAL CUP,1321B - CEREAL BAG,AFTER,58,19.33,55,18.33,2,0.67,2.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321A - CEREAL CUP,1321D - CEREAL BOX,AFTER,58,19.33,18,6.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321B - CEREAL BAG,1321A - CEREAL CUP,AFTER,55,18.33,58,19.33,2,0.67,1.00,2.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321B - CEREAL BAG,1321D - CEREAL BOX,AFTER,55,18.33,18,6.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321D - CEREAL BOX,1321A - CEREAL CUP,AFTER,18,6.00,58,19.33,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,1321D - CEREAL BOX,1321B - CEREAL BAG,AFTER,18,6.00,55,18.33,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021A - SWEETENED CONDENSED MILK PACK,2021C - SWEETENED CONDENSED MILK CAN,AFTER,24,8.00,18,6.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021A - SWEETENED CONDENSED MILK PACK,2021D - SWEETENED CONDENSED CREAMER CAN,AFTER,24,8.00,12,4.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021B - SWEETENED CONDENSED MILK POUCH,2021C - SWEETENED CONDENSED MILK CAN,AFTER,140,46.67,18,6.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021C - SWEETENED CONDENSED MILK CAN,2021A - SWEETENED CONDENSED MILK PACK,AFTER,18,6.00,24,8.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021C - SWEETENED CONDENSED MILK CAN,2021B - SWEETENED CONDENSED MILK POUCH,AFTER,18,6.00,140,46.67,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,2021D - SWEETENED CONDENSED CREAMER CAN,2021A - SWEETENED CONDENSED MILK PACK,AFTER,12,4.00,24,8.00,1,0.33,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1213 - LEAF TEA,1213A - LEAF TEA 80-100G,1213B - LEAF TEA 40-60G,BEFORE,40,20.00,7,3.50,2,1.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1213 - LEAF TEA,1213B - LEAF TEA 40-60G,1213A - LEAF TEA 80-100G,BEFORE,7,3.50,40,20.00,2,1.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,12,6.00,224,112.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,36,18.00,224,112.00,9,4.50,1.18,1.36
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,BEFORE,224,112.00,12,6.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,BEFORE,224,112.00,36,18.00,9,4.50,1.36,1.18
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,BEFORE,224,112.00,17,8.50,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,17,8.50,224,112.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,1222B - 2 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,BEFORE,73,36.50,55,27.50,4,2.00,1.17,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,1222D - 3 IN 1 COFFEE MIX 9-10S,1222B - 2 IN 1 COFFEE MIX 9-10S,BEFORE,55,27.50,73,36.50,4,2.00,1.00,1.17
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223A - PURE COFFEE 50-100G,1223B - PURE COFFEE 101-250G,BEFORE,157,78.50,84,42.00,2,1.00,1.50,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223A - PURE COFFEE 50-100G,1223C - PURE COFFEE 251-450G,BEFORE,157,78.50,33,16.50,1,0.50,1.00,2.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223B - PURE COFFEE 101-250G,1223A - PURE COFFEE 50-100G,BEFORE,84,42.00,157,78.50,2,1.00,1.00,1.50
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223B - PURE COFFEE 101-250G,1223C - PURE COFFEE 251-450G,BEFORE,84,42.00,33,16.50,3,1.50,2.00,1.33
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223C - PURE COFFEE 251-450G,1223A - PURE COFFEE 50-100G,BEFORE,33,16.50,157,78.50,1,0.50,2.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1223 - PURE COFFEE,1223C - PURE COFFEE 251-450G,1223B - PURE COFFEE 101-250G,BEFORE,33,16.50,84,42.00,3,1.50,1.33,2.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321A - CEREAL CUP,1321B - CEREAL BAG,BEFORE,61,30.50,122,61.00,5,2.50,1.33,1.17
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321A - CEREAL CUP,1321D - CEREAL BOX,BEFORE,61,30.50,92,46.00,2,1.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321B - CEREAL BAG,1321A - CEREAL CUP,BEFORE,122,61.00,61,30.50,5,2.50,1.17,1.33
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321B - CEREAL BAG,1321C - CEREAL SACHET,BEFORE,122,61.00,35,17.50,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321B - CEREAL BAG,1321D - CEREAL BOX,BEFORE,122,61.00,92,46.00,4,2.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321C - CEREAL SACHET,1321B - CEREAL BAG,BEFORE,35,17.50,122,61.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321D - CEREAL BOX,1321A - CEREAL CUP,BEFORE,92,46.00,61,30.50,2,1.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,1321D - CEREAL BOX,1321B - CEREAL BAG,BEFORE,92,46.00,122,61.00,4,2.00,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021A - SWEETENED CONDENSED MILK PACK,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,42,21.00,279,139.50,2,1.00,2.00,4.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021A - SWEETENED CONDENSED MILK PACK,2021C - SWEETENED CONDENSED MILK CAN,BEFORE,42,21.00,35,17.50,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021B - SWEETENED CONDENSED MILK POUCH,2021A - SWEETENED CONDENSED MILK PACK,BEFORE,279,139.50,42,21.00,2,1.00,4.00,2.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021B - SWEETENED CONDENSED MILK POUCH,2021C - SWEETENED CONDENSED MILK CAN,BEFORE,279,139.50,35,17.50,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021B - SWEETENED CONDENSED MILK POUCH,2021D - SWEETENED CONDENSED CREAMER CAN,BEFORE,279,139.50,56,28.00,4,2.00,1.20,1.80
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021B - SWEETENED CONDENSED MILK POUCH,2021E - SWEETENED CONDENSED CREAMER PACK,BEFORE,279,139.50,6,3.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021C - SWEETENED CONDENSED MILK CAN,2021A - SWEETENED CONDENSED MILK PACK,BEFORE,35,17.50,42,21.00,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021C - SWEETENED CONDENSED MILK CAN,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,35,17.50,279,139.50,1,0.50,1.00,1.00
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021D - SWEETENED CONDENSED CREAMER CAN,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,56,28.00,279,139.50,4,2.00,1.80,1.20
JC21,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,2021E - SWEETENED CONDENSED CREAMER PACK,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,6,3.00,279,139.50,1,0.50,1.00,1.00
JC21,CHILLER,AC,ACN,AFTER_V1,1112 - CARBONATED DRINK,1112A - CARBONATED DRINK CAN 200-250ML,1112C - CARBONATED DRINK PET 250-450 ML,AFTER,12,4.00,70,23.33,1,0.33,1.00,1.00
