BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
HANASUI,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,4.0,,,1.0,,,24638.0,,,24638.0,,,8.0,,
IMPLORA,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.09,,,5.5,,,1.0,,,25418.0,,,25418.0,,,11.0,,
LOREAL,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,1.0,,,1.0,,,124600.0,,,124600.0,,,2.0,,
MAYBELLINE,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,0.5,,,1.0,,,109900.0,,,109900.0,,,1.0,,
MOKO MOKO,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,1.0,0.0,4.0,0.33,-0.9175,1.14,1.0,-0.1228,29100.0,28500.0,-0.0206,33174.0,28500.0,-0.1409,7.0,1.0,-0.8571
OMG,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,1.5,,,1.0,,,25933.0,,,25933.0,,,3.0,,
PINKBERRY,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,0.5,,,1.0,,,47700.0,,,47700.0,,,1.0,,
PURE PAW PAW,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,,,0.5,,,1.0,,,65000.0,,,65000.0,,,1.0,,
WARDAH,3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.0,1.17,0.17,4.5,2.0,-0.5556,1.0,1.0,0.0,71322.0,81217.0,0.1387,71322.0,81217.0,0.1387,9.0,6.0,-0.3333
HIMALAYA,3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.0,,,1.5,,,1.0,,,18633.0,,,18633.0,,,3.0,,
LIP ICE,3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.0,1.0,0.0,8.0,1.67,-0.7912,1.23,1.0,-0.187,30825.0,30900.0,0.0024,37915.0,30900.0,-0.185,13.0,5.0,-0.6154
NIVEA,3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,,1.0,,,0.33,,,1.0,,,38500.0,,,38500.0,,,1.0,
VASELINE,3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.04,1.14,0.0962,13.0,2.33,-0.8208,1.04,1.0,-0.0385,34715.0,39971.0,0.1514,36104.0,39971.0,0.1071,25.0,7.0,-0.72
WARDAH,3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.06,1.0,-0.0566,8.5,2.33,-0.7259,1.0,1.17,0.17,37582.0,34000.0,-0.0953,37582.0,39780.0,0.0585,17.0,6.0,-0.6471
IMPLORA,3266A - NAIL,3266 - NAIL,PERSONAL CARE,1.0,,,1.5,,,1.0,,,30500.0,,,30500.0,,,3.0,,
GILLETTE,3281A - RAZOR,3281 - RAZOR,PERSONAL CARE,1.05,1.0,-0.0476,10.0,5.67,-0.433,1.0,1.06,0.06,38420.0,29318.0,-0.2369,38420.0,31077.0,-0.1911,20.0,16.0,-0.2
VENUS,3281A - RAZOR,3281 - RAZOR,PERSONAL CARE,1.0,,,0.5,,,1.0,,,95000.0,,,95000.0,,,1.0,,
ALFAMART,3282A - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,PERSONAL CARE,1.01,1.0,-0.0099,44.5,34.67,-0.2209,1.01,1.02,0.0099,9509.0,12357.0,0.2995,9604.0,12604.0,0.3124,88.0,102.0,0.1591
GILLETTE,3282A - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,PERSONAL CARE,1.03,1.01,-0.0194,282.5,117.0,-0.5858,1.05,1.09,0.0381,21705.0,21907.0,0.0093,22790.0,23879.0,0.0478,537.0,322.0,-0.4004
SCHICK,3282A - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,PERSONAL CARE,1.0,,,5.5,,,1.1,,,19382.0,,,21320.0,,,10.0,,
GILLETTE,3283A - REFILL RAZOR,3283 - REFILL RAZOR,PERSONAL CARE,1.0,1.05,0.05,19.0,12.67,-0.3332,1.03,1.03,0.0,26624.0,27892.0,0.0476,27423.0,28729.0,0.0476,37.0,37.0,0.0
SCHICK,3283A - REFILL RAZOR,3283 - REFILL RAZOR,PERSONAL CARE,1.0,,,0.5,,,1.0,,,19000.0,,,19000.0,,,1.0,,
GILLETTE,3284A - SHAVING CARE,3284 - SHAVING CARE,PERSONAL CARE,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,46900.0,53933.0,0.15,46900.0,53933.0,0.15,6.0,9.0,0.5
ALFAMART,3331A - BEAUTY COTTON,3331 - BEAUTY COTTON,PERSONAL CARE,1.09,1.06,-0.0275,181.0,76.67,-0.5764,1.12,1.12,0.0,11649.0,10685.0,-0.0828,13047.0,11967.0,-0.0828,322.0,206.0,-0.3602
SELECTION,3331A - BEAUTY COTTON,3331 - BEAUTY COTTON,PERSONAL CARE,1.07,1.04,-0.028,672.5,188.33,-0.72,1.12,1.1,-0.0179,12395.0,13222.0,0.0667,13882.0,14544.0,0.0477,1198.0,512.0,-0.5726
ALFA,4271A - BATHROOM ACCESSORIES,4271 - BATHROOM ACCESSORIES,PERSONAL CARE,,1.0,,,1.67,,,1.0,,,22900.0,,,22900.0,,,5.0,
ALFAMART,4271A - BATHROOM ACCESSORIES,4271 - BATHROOM ACCESSORIES,PERSONAL CARE,1.0,1.0,0.0,35.0,14.33,-0.5906,1.06,1.08,0.0189,16306.0,16372.0,0.004,17284.0,17682.0,0.023,66.0,40.0,-0.3939
ALFAMART,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.08,1.06,-0.0185,645.5,35.0,-0.9458,1.42,1.3,-0.0845,41133.0,47100.0,0.1451,58409.0,61230.0,0.0483,907.0,81.0,-0.9107
ANAK RAJA,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,2.18,,,5.5,,,1.0,,,34909.0,,,34909.0,,,11.0,,
DAILY MEAL,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,2.0,,,0.5,,,1.0,,,75800.0,,,75800.0,,,1.0,,
FS,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.0,,,2.0,,,1.0,,,32675.0,,,32675.0,,,4.0,,
KONGBAP,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,3.5,,,1.0,,,1.0,,,255150.0,,,255150.0,,,2.0,,
SUMO,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,2.83,,,58.5,,,1.46,,,133778.0,,,195316.0,,,80.0,,
TOPI KOKI,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,,1.18,,,13.33,,,1.25,,,69208.0,,,86510.0,,,32.0,
TROPICANA,1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.0,,,2.0,,,1.0,,,44900.0,,,44900.0,,,4.0,,
ALFAMART,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.15,1.08,-0.0609,1185.5,123.67,-0.8957,1.48,1.21,-0.1824,86613.0,80323.0,-0.0726,128187.0,97191.0,-0.2418,1598.0,307.0,-0.8079
ANAK RAJA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.53,1.06,-0.3072,93.0,60.33,-0.3513,1.35,1.1,-0.1852,115460.0,100260.0,-0.1316,155871.0,110286.0,-0.2925,138.0,164.0,0.1884
FORTUNE,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.34,,,132.5,,,1.38,,,99029.0,,,136660.0,,,192.0,,
FS,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.13,,,195.5,,,1.33,,,84766.0,,,112739.0,,,295.0,,
HOK-1,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.08,,,130.33,,,1.24,,,80597.0,,,99940.0,,,315.0,
LAHAP,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.14,,,141.0,,,1.48,,,85067.0,,,125899.0,,,286.0,
MENTARI,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.15,1.2,0.0435,32.5,49.0,0.5077,1.48,1.46,-0.0135,85962.0,90718.0,0.0553,127224.0,132448.0,0.0411,44.0,101.0,1.2955
PUTRI BATIK,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.12,,,13.33,,,1.25,,,83812.0,,,104765.0,,,32.0,
RAJA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.22,1.19,-0.0246,2447.5,483.33,-0.8025,1.62,1.44,-0.1111,90870.0,89148.0,-0.019,147209.0,128373.0,-0.128,3027.0,1005.0,-0.668
SANIA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.22,1.14,-0.0656,1418.0,206.33,-0.8545,1.46,1.25,-0.1438,91066.0,84730.0,-0.0696,132956.0,105912.0,-0.2034,1946.0,496.0,-0.7451
SAWAH JINGGA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.12,,,5.67,,,1.21,,,86059.0,,,104131.0,,,14.0,
SPHP,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.19,,,141.67,,,1.55,,,74371.0,,,115275.0,,,275.0,
SUMO,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.99,1.23,-0.3819,176.0,46.67,-0.7348,1.44,1.19,-0.1736,155222.0,111471.0,-0.2819,223520.0,132650.0,-0.4065,245.0,118.0,-0.5184
TOPI KOKI,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.24,,,162.0,,,1.25,,,92665.0,,,115831.0,,,259.0,,
ALFAMART,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.35,1.51,0.1185,102.0,81.0,-0.2059,1.32,1.08,-0.1818,23591.0,26502.0,0.1234,31140.0,28622.0,-0.0809,154.0,224.0,0.4545
FS,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,,1.58,,,8.67,,,1.08,,,27596.0,,,29804.0,,,24.0,
GMP,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.49,2.19,0.4698,1889.0,756.0,-0.5998,2.02,1.82,-0.099,26028.0,38318.0,0.4722,52577.0,69739.0,0.3264,1870.0,1243.0,-0.3353
GULAKU,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.45,1.44,-0.0069,1248.5,513.33,-0.5888,1.51,1.42,-0.0596,25307.0,25227.0,-0.0032,38214.0,35822.0,-0.0626,1649.0,1081.0,-0.3445
GULAVIT,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.59,1.79,0.1258,281.0,161.0,-0.427,1.37,1.24,-0.0949,27838.0,31304.0,0.1245,38138.0,38817.0,0.0178,409.0,388.0,-0.0513
PSM,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.48,1.62,0.0946,363.5,184.0,-0.4938,1.49,1.27,-0.1477,25901.0,28691.0,0.1077,38592.0,36438.0,-0.0558,489.0,436.0,-0.1084
ROSE BRAND,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.54,1.81,0.1753,1795.5,560.0,-0.6881,1.63,1.35,-0.1718,26915.0,31740.0,0.1793,43871.0,42849.0,-0.0233,2205.0,1242.0,-0.4367
SUS,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.2,1.25,0.0417,54.5,18.67,-0.6574,1.22,1.14,-0.0656,21032.0,21875.0,0.0401,25659.0,24937.0,-0.0281,89.0,49.0,-0.4494
ALFAMART,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.07,1.11,0.0374,60.5,23.33,-0.6144,1.06,1.11,0.0472,15315.0,15716.0,0.0262,16234.0,17445.0,0.0746,114.0,63.0,-0.4474
HAAN,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.11,1.1,-0.009,22.5,13.0,-0.4222,1.29,1.05,-0.186,28333.0,29549.0,0.0429,36550.0,31026.0,-0.1511,35.0,37.0,0.0571
IE-IE,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.0,1.0,0.0,1.5,1.33,-0.1133,1.0,1.0,0.0,19900.0,19900.0,0.0,19900.0,19900.0,0.0,3.0,4.0,0.3333
MAHORAHORA,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.04,1.02,-0.0192,62.5,30.0,-0.52,1.15,1.3,0.1304,19656.0,19320.0,-0.0171,22604.0,25116.0,0.1111,109.0,69.0,-0.367
ROSE BRAND,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.0,,,3.0,,,1.0,,,16567.0,,,16567.0,,,6.0,,
KUNCI BIRU,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.16,1.12,-0.0345,131.5,53.67,-0.5919,1.12,1.05,-0.0625,16865.0,16448.0,-0.0247,18889.0,17270.0,-0.0857,234.0,154.0,-0.3419
SANIA,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.11,1.11,0.0,252.5,79.0,-0.6871,1.17,1.13,-0.0342,16861.0,16803.0,-0.0034,19727.0,18987.0,-0.0375,431.0,209.0,-0.5151
SEGITIGA,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.12,1.12,0.0,280.5,98.0,-0.6506,1.12,1.08,-0.0357,17047.0,17197.0,0.0088,19093.0,18573.0,-0.0272,502.0,271.0,-0.4602
KOBE,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.41,,,11.0,,,1.1,,,15245.0,,,16770.0,,,20.0,,
MAIZENAKU,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.17,1.21,0.0342,80.0,48.67,-0.3916,1.02,1.04,0.0196,9233.0,9041.0,-0.0208,9418.0,9403.0,-0.0016,157.0,141.0,-0.1019
MAMA SUKA,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.15,1.19,0.0348,185.5,70.33,-0.6209,1.06,1.06,0.0,7964.0,8475.0,0.0642,8442.0,8984.0,0.0642,351.0,199.0,-0.433
PA TANI,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.07,1.07,0.0,185.0,66.0,-0.6432,1.09,1.05,-0.0367,14510.0,14267.0,-0.0167,15816.0,14980.0,-0.0529,340.0,189.0,-0.4441
ROSE BRAND,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.13,1.15,0.0177,265.0,102.67,-0.6126,1.09,1.1,0.0092,12050.0,12481.0,0.0358,13135.0,13729.0,0.0452,487.0,281.0,-0.423
BIMOLI,1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.09,1.23,0.1284,219.5,153.33,-0.3015,1.18,1.18,0.0,23016.0,25377.0,0.1026,27159.0,29945.0,0.1026,373.0,390.0,0.0456
SANIA,1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.14,1.21,0.0614,331.0,238.0,-0.281,1.15,1.25,0.087,23192.0,24615.0,0.0614,26671.0,30769.0,0.1537,574.0,571.0,-0.0052
ALFAMART,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.23,1.14,-0.0732,105.5,57.33,-0.4566,1.23,1.14,-0.0732,48282.0,44802.0,-0.0721,59387.0,51074.0,-0.14,171.0,151.0,-0.117
BIMOLI,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.31,1.22,-0.0687,173.5,312.0,0.7983,1.17,1.2,0.0256,53965.0,48883.0,-0.0942,63139.0,58660.0,-0.0709,297.0,778.0,1.6195
CAMAR,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.27,-0.0231,166.5,78.33,-0.5295,1.15,1.17,0.0174,50809.0,53160.0,0.0463,58430.0,62197.0,0.0645,289.0,201.0,-0.3045
FILMA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.37,1.21,-0.1168,574.0,151.33,-0.7364,1.26,1.16,-0.0794,56135.0,53498.0,-0.047,70730.0,62058.0,-0.1226,914.0,390.0,-0.5733
FORTUNE,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.2,-0.0769,377.5,231.0,-0.3881,1.18,1.23,0.0424,52485.0,48554.0,-0.0749,61932.0,59721.0,-0.0357,638.0,562.0,-0.1191
HARUMAS,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.36,1.26,-0.0735,310.0,213.33,-0.3118,1.23,1.24,0.0081,52799.0,51554.0,-0.0236,64943.0,63927.0,-0.0156,506.0,518.0,0.0237
SANIA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.32,1.22,-0.0758,867.0,468.67,-0.4594,1.33,1.25,-0.0602,53517.0,49373.0,-0.0774,71178.0,61716.0,-0.1329,1306.0,1123.0,-0.1401
SOVIA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.29,1.18,-0.0853,359.0,185.0,-0.4847,1.23,1.2,-0.0244,51708.0,47555.0,-0.0803,63601.0,57066.0,-0.1027,583.0,461.0,-0.2093
SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.45,1.49,0.0276,2225.0,1031.0,-0.5366,1.48,1.47,-0.0068,62355.0,63127.0,0.0124,92285.0,92797.0,0.0055,2999.0,2107.0,-0.2974
TROPICAL,1521F - PALM COOKING OIL BOTTLE 800-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.14,1.11,-0.0263,935.0,222.67,-0.7619,1.3,1.19,-0.0846,23668.0,23990.0,0.0136,30768.0,28548.0,-0.0722,1438.0,559.0,-0.6113
TROPICAL,1521G - PALM COOKING OIL BOTTLE 2L,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.3,0.0,1485.5,713.67,-0.5196,1.38,1.29,-0.0652,53820.0,51881.0,-0.036,74272.0,66926.0,-0.0989,2159.0,1664.0,-0.2293
BARCO,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.32,1.21,-0.0833,59.0,12.67,-0.7853,1.17,1.09,-0.0684,78825.0,72511.0,-0.0801,92225.0,79037.0,-0.143,101.0,35.0,-0.6535
BERTOLLI,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.25,,,2.0,,,1.0,,,167975.0,,,167975.0,,,4.0,,
DOUGO,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,,,1.5,,,1.0,,,77300.0,,,77300.0,,,3.0,,
IKAN DORANG,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,,,4.5,,,1.12,,,61056.0,,,68383.0,,,8.0,,
MAZOLA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.86,,,3.5,,,1.17,,,199257.0,,,233131.0,,,6.0,,
SANIA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.11,,,4.5,,,1.12,,,49111.0,,,55004.0,,,8.0,,
TROPICANA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,,,1.0,,,2.0,,,84500.0,,,169000.0,,,1.0,,
BLUE BAND,1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.15,1.37,0.1913,83.0,70.67,-0.1486,1.09,1.15,0.055,24817.0,28111.0,0.1327,27051.0,32328.0,0.1951,152.0,184.0,0.2105
FORVITA,1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.15,1.07,-0.0696,248.0,131.67,-0.4691,1.09,1.13,0.0367,11370.0,9893.0,-0.1299,12393.0,11179.0,-0.098,455.0,350.0,-0.2308
5 IN 1,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.22,1.21,-0.0082,29.5,105.67,2.582,1.05,1.06,0.0095,8420.0,8368.0,-0.0062,8841.0,8870.0,0.0033,56.0,300.0,4.3571
BLUE BAND,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.34,1.4,0.0448,710.0,224.0,-0.6845,1.24,1.22,-0.0161,14655.0,16207.0,0.1059,18172.0,19773.0,0.0881,1144.0,550.0,-0.5192
FILMA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.31,1.36,0.0382,395.0,159.33,-0.5966,1.18,1.15,-0.0254,9830.0,10214.0,0.0391,11599.0,11746.0,0.0127,667.0,414.0,-0.3793
FORVITA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.33,1.41,0.0602,553.5,194.67,-0.6483,1.19,1.2,0.0084,10117.0,9724.0,-0.0388,12039.0,11669.0,-0.0307,927.0,486.0,-0.4757
PALMIA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.26,1.47,0.1667,111.0,109.33,-0.015,1.09,1.17,0.0734,8916.0,10149.0,0.1383,9718.0,11874.0,0.2219,203.0,281.0,0.3842
GARUDA,1531A - SEED & BEAN SACHET 40-90G,1531 - SEED & BEAN,STAPLE NEED,1.35,1.17,-0.1333,41.0,15.67,-0.6178,1.08,1.15,0.0648,13572.0,11821.0,-0.129,14658.0,13594.0,-0.0726,76.0,41.0,-0.4605
ALFAMART,1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.06,1.13,0.066,43.5,15.0,-0.6552,1.06,1.12,0.0566,11544.0,12413.0,0.0753,12237.0,13903.0,0.1361,82.0,40.0,-0.5122
KONGBAP,1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.83,,,3.0,,,1.5,,,24150.0,,,36225.0,,,4.0,,
FINNA,1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,1.29,,,3.5,,,1.17,,,26086.0,,,30521.0,,,6.0,,
FINNA,1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.14,1.16,0.0175,51.0,14.33,-0.719,1.29,1.26,-0.0233,10129.0,10121.0,-0.0008,13066.0,12752.0,-0.024,79.0,34.0,-0.5696
NY SIOK,1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.0,,,1.0,,,1.0,,,157900.0,,,157900.0,,,2.0,,
NUTRIJELL,1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,1.79,1.74,-0.0279,356.5,189.67,-0.468,1.16,1.16,0.0,11844.0,12175.0,0.0279,13739.0,14123.0,0.0279,617.0,490.0,-0.2058
SWALLOW,1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,1.75,1.65,-0.0571,191.5,84.33,-0.5596,1.13,1.08,-0.0442,10532.0,9765.0,-0.0728,11901.0,10546.0,-0.1139,339.0,234.0,-0.3097
HAAN,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.21,1.15,-0.0496,81.5,18.0,-0.7791,1.12,1.08,-0.0357,18373.0,17456.0,-0.0499,20578.0,18852.0,-0.0839,146.0,50.0,-0.6575
MOM'S RECIPE,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.5,1.34,-0.1067,249.0,105.0,-0.5783,1.18,1.13,-0.0424,20479.0,18223.0,-0.1102,24165.0,20592.0,-0.1479,422.0,279.0,-0.3389
MY VLA,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.36,1.29,-0.0515,162.5,52.33,-0.678,1.14,1.09,-0.0439,8675.0,8954.0,0.0322,9890.0,9760.0,-0.0131,284.0,144.0,-0.493
NUTRIJELL,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.41,1.44,0.0213,284.5,162.33,-0.4294,1.13,1.09,-0.0354,18698.0,19561.0,0.0462,21129.0,21321.0,0.0091,504.0,445.0,-0.1171
PONDAN,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.0,,,1.0,,,1.0,,,12250.0,,,12250.0,,,2.0,,
KOEPOE,1621A - ESSENCE 20-90G,1621 - ESSENCE,STAPLE NEED,1.09,1.13,0.0367,116.5,43.33,-0.6281,1.06,1.03,-0.0283,10827.0,11103.0,0.0255,11477.0,11436.0,-0.0036,219.0,126.0,-0.4247
COLATTA,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.13,1.07,-0.0531,54.0,15.33,-0.7161,1.14,1.12,-0.0175,24957.0,24837.0,-0.0048,28451.0,27817.0,-0.0223,95.0,41.0,-0.5684
KOEPOE,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.0,,,5.5,,,1.0,,,10264.0,,,10264.0,,,11.0,,
TULIP,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.0,,,0.5,,,1.0,,,23000.0,,,23000.0,,,1.0,,
VAN HOUTEN,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.01,1.06,0.0495,41.5,18.0,-0.5663,1.12,1.04,-0.0714,31136.0,32500.0,0.0438,34872.0,33800.0,-0.0307,74.0,52.0,-0.2973
HAAN,1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.67,,,3.0,,,1.0,,,24167.0,,,24167.0,,,6.0,,
KOEPOE,1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.14,1.12,-0.0175,182.5,64.67,-0.6456,1.06,1.05,-0.0094,7653.0,7513.0,-0.0183,8112.0,7889.0,-0.0275,343.0,184.0,-0.4636
HAAN,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.0,,,3.5,,,1.0,,,27057.0,,,27057.0,,,7.0,,
NUTRICAKE,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.15,1.09,-0.0522,54.0,17.67,-0.6728,1.11,1.06,-0.045,18886.0,18111.0,-0.041,20963.0,19198.0,-0.0842,97.0,50.0,-0.4845
PONDAN,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.12,1.14,0.0179,48.5,14.33,-0.7045,1.1,1.05,-0.0455,18836.0,18670.0,-0.0088,20720.0,19604.0,-0.0539,88.0,41.0,-0.5341
KARA,1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.58,1.85,-0.2829,942.5,307.67,-0.6736,1.25,1.21,-0.032,15318.0,10931.0,-0.2864,19148.0,13227.0,-0.3092,1513.0,764.0,-0.495
