BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
CHARMI,3333A - BABY COTTON REF,3333 - BABY COTTON,MEDICINE & BABY CARE,1.33,,,1.5,,,1.0,,,20067.0,,,20067.0,,,3.0,,
ALFAMART,3333B - BABY COTTON BUD POT,3333 - BABY COTTON,MEDICINE & BABY CARE,1.02,1.0,-0.0196,49.5,29.33,-0.4075,1.0,1.01,0.01,10410.0,10078.0,-0.0319,10410.0,10179.0,-0.0222,99.0,87.0,-0.1212
ALFAMART,3334A - REGULER COTTON BUD REF,3334 - REGULER COTTON BUD,MEDICINE & BABY CARE,1.19,1.16,-0.0252,295.0,154.33,-0.4768,1.04,1.07,0.0288,7566.0,7408.0,-0.0209,7869.0,7927.0,0.0074,569.0,433.0,-0.239
CHARMI,3334A - REGULER COTTON BUD REF,3334 - REGULER COTTON BUD,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,8900.0,,,8900.0,,,1.0,,
SELECTION,3334B - REGULER COTTON BUD POT,3334 - REGULER COTTON BUD,MEDICINE & BABY CARE,1.02,1.06,0.0392,64.5,31.67,-0.509,1.04,1.01,-0.0288,14107.0,14649.0,0.0384,14671.0,14795.0,0.0085,124.0,94.0,-0.2419
BIRTH BEYOND,3411A - BABY SHAMPOO 50-100ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,30900.0,,,30900.0,,,1.0,,
JOHNSONS,3411A - BABY SHAMPOO 50-100ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.02,1.0,-0.0196,24.0,8.0,-0.6667,1.09,1.14,0.0459,17873.0,17513.0,-0.0201,19482.0,19965.0,0.0248,44.0,21.0,-0.5227
MY BABY,3411A - BABY SHAMPOO 50-100ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.0,1.27,0.27,24.5,14.67,-0.4012,1.17,1.13,-0.0342,11294.0,14286.0,0.2649,13214.0,16143.0,0.2217,42.0,39.0,-0.0714
ZWITSAL,3411A - BABY SHAMPOO 50-100ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.02,1.0,-0.0196,29.0,13.0,-0.5517,1.05,1.03,-0.019,18472.0,18303.0,-0.0091,19396.0,18852.0,-0.028,55.0,38.0,-0.3091
MOELL,3411B - BABY SHAMPOO 125-200ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,75800.0,,,75800.0,,,1.0,,
ZWITSAL,3411C - BABY SHAMPOO 250-750ML,3411 - BABY SHAMPOO,MEDICINE & BABY CARE,9.2,,,5.0,,,2.5,,,304820.0,,,762050.0,,,4.0,,
CUSSONS,3412A - BABY BAR SOAP,3412 - BABY BAR SOAP,MEDICINE & BABY CARE,1.46,1.43,-0.0205,28.0,16.33,-0.4168,1.12,1.14,0.0179,8850.0,8549.0,-0.034,9912.0,9746.0,-0.0167,50.0,43.0,-0.14
MY BABY,3412A - BABY BAR SOAP,3412 - BABY BAR SOAP,MEDICINE & BABY CARE,1.65,1.68,0.0182,46.5,19.0,-0.5914,1.15,1.06,-0.0783,8822.0,8639.0,-0.0207,10145.0,9157.0,-0.0974,81.0,54.0,-0.3333
ZWITSAL,3412A - BABY BAR SOAP,3412 - BABY BAR SOAP,MEDICINE & BABY CARE,1.34,1.44,0.0746,56.5,41.33,-0.2685,1.1,1.14,0.0364,6739.0,7229.0,0.0727,7413.0,8241.0,0.1117,103.0,109.0,0.0583
CUSSONS,3413A - BABY COLOGNE 100-150ML,3413 - BABY COLOGNE,MEDICINE & BABY CARE,1.06,1.07,0.0094,25.5,15.0,-0.4118,1.11,1.1,-0.009,28869.0,29060.0,0.0066,32045.0,31966.0,-0.0025,46.0,41.0,-0.1087
GENTLY,3413A - BABY COLOGNE 100-150ML,3413 - BABY COLOGNE,MEDICINE & BABY CARE,1.0,,,1.5,,,1.0,,,35567.0,,,35567.0,,,3.0,,
JOHNSONS,3413A - BABY COLOGNE 100-150ML,3413 - BABY COLOGNE,MEDICINE & BABY CARE,1.07,1.04,-0.028,67.5,31.0,-0.5407,1.07,1.13,0.0561,30700.0,30219.0,-0.0157,32849.0,34147.0,0.0395,126.0,82.0,-0.3492
ZWITSAL,3413A - BABY COLOGNE 100-150ML,3413 - BABY COLOGNE,MEDICINE & BABY CARE,14.0,,,6.0,,,4.0,,,348600.0,,,1394400.0,,,3.0,,
CALADINE,3414A - BABY TALCUM POWDER 75-200G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,47900.0,,,47900.0,,,1.0,,
CUSSONS,3414A - BABY TALCUM POWDER 75-200G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.09,1.06,-0.0275,49.0,17.0,-0.6531,1.02,1.02,0.0,11292.0,11608.0,0.028,11518.0,11840.0,0.028,96.0,50.0,-0.4792
KONICARE,3414A - BABY TALCUM POWDER 75-200G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.33,,,1.5,,,1.0,,,20000.0,,,20000.0,,,3.0,,
MY BABY,3414A - BABY TALCUM POWDER 75-200G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.09,1.01,-0.0734,117.5,54.33,-0.5376,1.05,1.07,0.019,11428.0,10318.0,-0.0971,11999.0,11040.0,-0.0799,224.0,153.0,-0.317
MY BABY,3414B - BABY TALCUM POWDER 300-350G,3414 - BABY TALCUM POWDER,MEDICINE & BABY CARE,1.13,1.05,-0.0708,44.5,22.0,-0.5056,1.02,1.02,0.0,19949.0,18441.0,-0.0756,20348.0,18810.0,-0.0756,87.0,65.0,-0.2529
JOHNSONS,3415A - BABY LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.03,1.02,-0.0097,36.5,14.67,-0.5981,1.18,1.02,-0.1356,28422.0,23389.0,-0.1771,33538.0,23857.0,-0.2887,62.0,43.0,-0.3065
LOLUNA,3415A - BABY LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,2.5,,,1.0,,,59580.0,,,59580.0,,,5.0,,
MOELL,3415A - BABY LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,75800.0,,,75800.0,,,2.0,,
ZWITSAL,3415A - BABY LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,7.27,,,7.5,,,1.36,,,300113.0,,,408154.0,,,11.0,,
CUSSONS,3415B - BABY OIL,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.01,1.06,0.0495,53.5,15.67,-0.7071,1.04,1.04,0.0,16415.0,17534.0,0.0682,17072.0,18235.0,0.0681,103.0,45.0,-0.5631
JOHNSONS,3415B - BABY OIL,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.04,1.02,-0.0192,35.0,19.67,-0.438,1.01,1.04,0.0297,14970.0,20369.0,0.3607,15120.0,21184.0,0.4011,69.0,57.0,-0.1739
MY BABY,3415B - BABY OIL,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,1.0,0.0,4.5,4.67,0.0378,1.0,1.0,0.0,19900.0,19900.0,0.0,19900.0,19900.0,0.0,9.0,14.0,0.5556
ZWITSAL,3415B - BABY OIL,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,5.13,,,7.5,,,2.5,,,123713.0,,,309282.0,,,6.0,,
BEPANTHEN,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,75000.0,,,75000.0,,,1.0,,
CETAPHIL,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,100300.0,,,100300.0,,,1.0,,
CUSSONS,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.08,1.04,-0.037,61.5,23.0,-0.626,1.08,1.05,-0.0278,22534.0,20041.0,-0.1106,24337.0,21043.0,-0.1353,114.0,66.0,-0.4211
EXPERT CARE,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,2.0,,,1.0,,,109400.0,,,109400.0,,,4.0,,
JOHNSONS,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.08,,,6.0,,,1.09,,,26333.0,,,28703.0,,,11.0,,
LOLUNA,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,52000.0,,,52000.0,,,2.0,,
MOELL,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,75800.0,,,75800.0,,,1.0,,
MY BABY,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.06,1.01,-0.0472,48.5,25.67,-0.4707,1.09,1.12,0.0275,18182.0,18149.0,-0.0018,19818.0,20327.0,0.0257,89.0,69.0,-0.2247
NUBIKO,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.8,,,2.5,,,1.25,,,144660.0,,,180825.0,,,4.0,,
PURE BABY,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,39500.0,,,39500.0,,,1.0,,
ZWITSAL,3415C - BABY CREAM,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.06,1.13,0.066,63.0,25.67,-0.5925,1.12,1.22,0.0893,22936.0,24529.0,0.0695,25688.0,29925.0,0.1649,112.0,63.0,-0.4375
CUSSONS,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.02,1.05,0.0294,69.5,32.0,-0.5396,1.07,1.08,0.0093,21599.0,26390.0,0.2218,23111.0,28501.0,0.2332,130.0,89.0,-0.3154
MOELL,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,1.5,,,1.5,,,70300.0,,,105450.0,,,2.0,,
MOTHERLOVE,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,79000.0,,,79000.0,,,1.0,,
MY BABY,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.11,1.04,-0.0631,36.0,8.0,-0.7778,1.12,1.14,0.0179,26585.0,24962.0,-0.061,29775.0,28457.0,-0.0443,64.0,21.0,-0.6719
TROPEE BEBE,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.17,,,3.0,,,1.0,,,61717.0,,,61717.0,,,6.0,,
ZWITSAL,3415D - BABY HAIR LOTION,"3415 - BABY LOTION, OIL & CREAM",MEDICINE & BABY CARE,1.09,1.05,-0.0367,62.0,39.67,-0.3602,1.13,1.1,-0.0265,34016.0,32752.0,-0.0372,38438.0,36027.0,-0.0627,110.0,108.0,-0.0182
CETAPHIL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,120900.0,,,120900.0,,,1.0,,
CUSSONS,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.06,1.03,-0.0283,51.0,11.67,-0.7712,1.11,1.09,-0.018,31773.0,30757.0,-0.032,35268.0,33525.0,-0.0494,92.0,32.0,-0.6522
EXPERT CARE,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,85900.0,,,85900.0,,,1.0,,
GENTLY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,74000.0,,,74000.0,,,1.0,,
JOHNSONS,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,1.0,0.0,29.0,18.0,-0.3793,1.04,1.02,-0.0192,25457.0,24396.0,-0.0417,26475.0,24884.0,-0.0601,56.0,53.0,-0.0536
LACTACYD,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.1,1.14,0.0364,20.5,12.33,-0.3985,1.24,1.12,-0.0968,45556.0,44230.0,-0.0291,56489.0,49538.0,-0.1231,33.0,33.0,0.0
LOLUNA,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,1.5,,,1.0,,,50633.0,,,50633.0,,,3.0,,
MOELL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,1.5,,,1.0,,,70300.0,,,70300.0,,,3.0,,
MY BABY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.05,1.04,-0.0095,52.5,28.0,-0.4667,1.12,1.02,-0.0893,25920.0,27279.0,0.0524,29030.0,27825.0,-0.0415,94.0,82.0,-0.1277
PROBABY,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,15600.0,,,15600.0,,,1.0,,
SLEEK,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,26900.0,,,26900.0,,,1.0,,
ZWITSAL,3416A - BABY LIQUID SOAP 100-300ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.5,1.03,-0.3133,92.0,35.33,-0.616,1.12,1.05,-0.0625,49863.0,34668.0,-0.3047,55847.0,36401.0,-0.3482,165.0,101.0,-0.3879
BABY-DEE,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.2,,,2.5,,,1.25,,,50280.0,,,62850.0,,,4.0,,
CUSSONS,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.1,1.04,-0.0545,33.5,23.33,-0.3036,1.06,1.11,0.0472,33084.0,32736.0,-0.0105,35069.0,36337.0,0.0362,63.0,63.0,0.0
JOHNSONS,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.06,1.11,0.0472,60.0,11.67,-0.8055,1.17,1.03,-0.1197,40178.0,41623.0,0.036,47008.0,42872.0,-0.088,103.0,34.0,-0.6699
KODOMO,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.05,1.04,-0.0095,147.0,65.33,-0.5556,1.13,1.13,0.0,29902.0,28966.0,-0.0313,33789.0,32732.0,-0.0313,260.0,174.0,-0.3308
LOLUNA,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,3.0,,,1.5,,,58833.0,,,88250.0,,,4.0,,
MY BABY,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.12,1.12,0.0,142.5,45.33,-0.6819,1.19,1.11,-0.0672,31300.0,30253.0,-0.0335,37247.0,33581.0,-0.0984,240.0,122.0,-0.4917
PURE BABY,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,2.0,,,1.0,,,47100.0,,,47100.0,,,4.0,,
YUNIKON,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.0,,,24.0,,,1.07,,,23900.0,,,25573.0,,,45.0,,
ZWITSAL,3416B - BABY LIQUID SOAP 400-600ML,3416 - BABY LIQUID SOAP,MEDICINE & BABY CARE,1.31,1.1,-0.1603,83.0,32.67,-0.6064,1.14,1.23,0.0789,50253.0,42953.0,-0.1453,57288.0,52832.0,-0.0778,146.0,80.0,-0.4521
HAVE BABY,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,50000.0,,,50000.0,,,2.0,,
MY BABY,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,4.75,,,2.0,,,1.33,,,87875.0,,,116874.0,,,3.0,,
PIGEON,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,50500.0,,,50500.0,,,1.0,,
SLEEK,3417A - BABY LIQUID DET,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.1,1.05,-0.0455,45.0,6.33,-0.8593,1.3,1.19,-0.0846,37386.0,29689.0,-0.2059,48602.0,35330.0,-0.2731,69.0,16.0,-0.7681
CUSSONS,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,2.0,,,0.5,,,1.0,,,41800.0,,,41800.0,,,1.0,,
MY BABY,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,2.18,,,5.5,,,1.22,,,56091.0,,,68431.0,,,9.0,,
SLEEK,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,,1.0,,,2.33,,,1.0,,,27929.0,,,27929.0,,,7.0,
YURI,3417B - BABY FABRIC SOFTENER,3417 - BABY LIQUID DET & SOFTENER,MEDICINE & BABY CARE,1.2,,,2.5,,,1.25,,,78600.0,,,98250.0,,,4.0,,
DEE - DEE,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,2.11,,,4.5,,,1.12,,,25300.0,,,28336.0,,,8.0,,
JOHNSONS,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.0,,,0.5,,,1.0,,,25900.0,,,25900.0,,,1.0,,
KODOMO,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.14,1.07,-0.0614,81.5,61.0,-0.2515,1.06,1.09,0.0283,20523.0,19520.0,-0.0489,21754.0,21277.0,-0.0219,154.0,168.0,0.0909
MASTER,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,2.0,,,2.0,,,1.0,,,30550.0,,,30550.0,,,4.0,,
MY BABY,3421B - KIDS SHAMPOO 125-200ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.08,1.03,-0.0463,120.0,36.33,-0.6972,1.08,1.09,0.0093,17501.0,15182.0,-0.1325,18901.0,16548.0,-0.1245,223.0,100.0,-0.5516
DEE - DEE,3421C - KIDS SHAMPOO 250-750ML,3421 - KIDS SHAMPOO,MEDICINE & BABY CARE,1.5,,,1.0,,,1.0,,,34350.0,,,34350.0,,,2.0,,
CUSSONS,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.04,1.0,-0.0385,23.0,9.0,-0.6087,1.02,1.08,0.0588,21107.0,20493.0,-0.0291,21529.0,22132.0,0.028,45.0,25.0,-0.4444
DOREMI,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,1.0,0.0,18.0,11.67,-0.3517,1.06,1.03,-0.0283,21306.0,21223.0,-0.0039,22584.0,21860.0,-0.0321,34.0,34.0,0.0
MASTER,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.04,1.03,-0.0096,13.5,12.0,-0.1111,1.0,1.0,0.0,19507.0,20239.0,0.0375,19507.0,20239.0,0.0375,27.0,36.0,0.3333
MY BABY,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.05,1.05,0.0,119.0,59.33,-0.5014,1.11,1.07,-0.036,16655.0,16763.0,0.0065,18487.0,17936.0,-0.0298,215.0,167.0,-0.2233
PIGEON,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,35050.0,,,35050.0,,,2.0,,
PURE KIDS,3422A - KIDS COLOGNE,3422 - KIDS COLOGNE,MEDICINE & BABY CARE,1.0,,,1.0,,,1.0,,,45400.0,,,45400.0,,,2.0,,
DOREMI,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.04,1.0,-0.0385,12.0,11.67,-0.0275,1.04,1.13,0.0865,22667.0,22180.0,-0.0215,23574.0,25063.0,0.0632,23.0,31.0,0.3478
KODOMO,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.14,1.03,-0.0965,85.5,36.67,-0.5711,1.09,1.07,-0.0183,26063.0,23503.0,-0.0982,28409.0,25148.0,-0.1148,157.0,103.0,-0.3439
MY BABY,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,1.13,1.13,0.0,70.5,21.0,-0.7021,1.18,1.12,-0.0508,19409.0,19013.0,-0.0204,22903.0,21295.0,-0.0702,120.0,56.0,-0.5333
ZWITSAL,3423A - KIDS LIQUID SOAP,3423 - KIDS LIQUID SOAP,MEDICINE & BABY CARE,2.22,1.08,-0.5135,83.0,17.33,-0.7912,1.19,1.11,-0.0672,52822.0,27781.0,-0.4741,62858.0,30837.0,-0.5094,139.0,47.0,-0.6619
COLGATE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.07,1.11,0.0374,14.5,12.33,-0.1497,1.07,1.16,0.0841,17983.0,18727.0,0.0414,19242.0,21723.0,0.1289,27.0,32.0,0.1852
DARLIE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.2,,,2.5,,,1.0,,,22200.0,,,22200.0,,,5.0,,
DEE - DEE,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,2.4,,,2.5,,,1.0,,,15700.0,,,15700.0,,,5.0,,
ENZIM,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.04,1.04,0.0,56.0,24.67,-0.5595,1.1,1.1,0.0,18167.0,18404.0,0.013,19984.0,20244.0,0.013,102.0,67.0,-0.3431
JORDAN,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.13,,,7.5,,,1.07,,,36533.0,,,39090.0,,,14.0,,
KODOMO,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.15,1.12,-0.0261,256.5,119.33,-0.5348,1.12,1.13,0.0089,8873.0,8742.0,-0.0148,9938.0,9878.0,-0.006,459.0,316.0,-0.3115
MY BABY,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.54,1.49,-0.0325,79.5,25.33,-0.6814,1.05,1.04,-0.0095,10640.0,10355.0,-0.0268,11172.0,10769.0,-0.0361,152.0,73.0,-0.5197
PEPSODENT,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.13,1.07,-0.0531,93.5,32.67,-0.6506,1.03,1.1,0.068,9929.0,10079.0,0.0151,10227.0,11087.0,0.0841,182.0,89.0,-0.511
PURE KIDS,3424A - TOOTH PASTE KIDS 45-60G,3424 - TOOTH PASTE KIDS,MEDICINE & BABY CARE,1.4,,,2.5,,,1.25,,,54180.0,,,67725.0,,,4.0,,
COLGATE,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.09,1.19,0.0917,5.5,5.33,-0.0309,1.0,1.0,0.0,31264.0,34550.0,0.1051,31264.0,34550.0,0.1051,11.0,16.0,0.4545
FORMULA,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.09,1.09,0.0,44.0,48.33,0.0984,1.01,1.01,0.0,13475.0,13486.0,0.0008,13610.0,13621.0,0.0008,87.0,144.0,0.6552
JORDAN,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.1,,,5.0,,,1.25,,,27310.0,,,34138.0,,,8.0,,
KODOMO,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.13,1.15,0.0177,226.5,114.0,-0.4967,1.07,1.08,0.0093,13445.0,13783.0,0.0251,14386.0,14886.0,0.0348,425.0,318.0,-0.2518
ORAL-B,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.11,1.26,0.1351,44.5,14.33,-0.678,1.03,1.0,-0.0291,14238.0,16074.0,0.129,14665.0,16074.0,0.0961,86.0,43.0,-0.5
PEPSODENT,3425A - TOOTH BRUSH KIDS,3425 - TOOTH BRUSH KIDS,MEDICINE & BABY CARE,1.11,1.05,-0.0541,50.0,13.67,-0.7266,1.04,1.02,-0.0192,15180.0,14202.0,-0.0644,15787.0,14486.0,-0.0824,96.0,40.0,-0.5833
BELLAGIO,3426A - KIDS HAIR VITAMIN,3426 - KIDS HAIR VITAMIN,MEDICINE & BABY CARE,1.0,1.09,0.09,18.0,7.33,-0.5928,1.03,1.22,0.1845,15578.0,16936.0,0.0872,16045.0,20662.0,0.2878,35.0,18.0,-0.4857
HUKI,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.02,1.0,-0.0196,20.0,8.33,-0.5835,1.11,1.04,-0.0631,35177.0,31552.0,-0.1031,39046.0,32814.0,-0.1596,36.0,24.0,-0.3333
PHILIPS AVENT,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.0,1.0,0.0,3.5,3.33,-0.0486,1.0,1.0,0.0,75129.0,75010.0,-0.0016,75129.0,75010.0,-0.0016,7.0,10.0,0.4286
PIGEON,"3443A - NURSING,BOTTLE,PACIFIER DOT","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.02,1.07,0.049,24.0,14.67,-0.3888,1.02,1.1,0.0784,52565.0,52075.0,-0.0093,53616.0,57283.0,0.0684,47.0,40.0,-0.1489
HUKI,"3443B - NURSING,BOTTLE,PACIFIER BTL","3443 - NURSING, BOTTLE & PACIFIER",MEDICINE & BABY CARE,1.05,1.17,0.1143,10.0,9.67,-0.033,1.0,1.0,0.0,39160.0,42217.0,0.0781,39160.0,42217.0,0.0781,20.0,29.0,0.45
