kd_store,section,kd_section,kd_variant,plano_group_final,category,brand,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,qty_a,trans_b,trans_b_pm,qty_b,trans_ab,trans_ab_pm,qty_ab
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,BEFORE,29,14.50,33,103,51.50,125,2,1.00,2
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,AFTER,74,24.67,81,102,34.00,107,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,BEFORE,103,51.50,125,292,146.00,303,6,3.00,6
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,AFTER,74,24.67,81,28,9.33,36,3,1.00,3
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,103,51.50,125,58,29.00,78,4,2.00,4
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,AFTER,74,24.67,81,33,11.00,51,3,1.00,3
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,BEFORE,103,51.50,125,29,14.50,33,2,1.00,2
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,98,49.00,108,52,26.00,61,7,3.50,7
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,52,26.00,61,98,49.00,108,7,3.50,7
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611B - SWEET BREAD,BEFORE,472,236.00,490,34,17.00,39,1,0.50,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611C - SANDWICH BREAD,AFTER,148,49.33,149,59,19.67,77,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611C - SANDWICH BREAD,BEFORE,472,236.00,490,99,49.50,130,3,1.50,3
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,AFTER,148,49.33,149,118,39.33,126,5,1.67,5
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,BEFORE,472,236.00,490,176,88.00,193,11,5.50,12
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611A - WHITE BREAD,BEFORE,34,17.00,39,472,236.00,490,1,0.50,2
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,AFTER,33,11.00,44,59,19.67,77,2,0.67,2
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,BEFORE,34,17.00,39,99,49.50,130,3,1.50,3
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,AFTER,33,11.00,44,118,39.33,126,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,34,17.00,39,176,88.00,193,5,2.50,5
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,AFTER,59,19.67,77,148,49.33,149,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,BEFORE,99,49.50,130,472,236.00,490,3,1.50,4
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,AFTER,59,19.67,77,33,11.00,44,2,0.67,2
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,BEFORE,99,49.50,130,34,17.00,39,3,1.50,4
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,AFTER,59,19.67,77,118,39.33,126,6,2.00,9
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,BEFORE,99,49.50,130,176,88.00,193,8,4.00,10
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,AFTER,118,39.33,126,148,49.33,149,5,1.67,5
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,BEFORE,176,88.00,193,472,236.00,490,11,5.50,11
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,AFTER,118,39.33,126,33,11.00,44,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,176,88.00,193,34,17.00,39,5,2.50,5
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,AFTER,118,39.33,126,59,19.67,77,6,2.00,6
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,BEFORE,176,88.00,193,99,49.50,130,8,4.00,8
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612A - CAKE,6612B - STEAM CAKE,AFTER,2,0.67,2,18,6.00,22,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612A - CAKE,6612B - STEAM CAKE,BEFORE,11,5.50,11,40,20.00,59,3,1.50,3
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612B - STEAM CAKE,6612A - CAKE,AFTER,18,6.00,22,2,0.67,2,1,0.33,1
1ML5,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612B - STEAM CAKE,6612A - CAKE,BEFORE,40,20.00,59,11,5.50,11,3,1.50,3
1ML5,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,KAPAL API,1222B - 2 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,AFTER,58,19.33,76,1,0.33,2,1,0.33,4
1ML5,BREAKFAST,BA,BAF,AFTER_V1,1222 - COFFEE MIX,KAPAL API,1222D - 3 IN 1 COFFEE MIX 9-10S,1222B - 2 IN 1 COFFEE MIX 9-10S,AFTER,1,0.33,2,58,19.33,76,1,0.33,2
1ML5,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,CARNATION,2021C - SWEETENED CONDENSED MILK CAN,2021D - SWEETENED CONDENSED CREAMER CAN,AFTER,7,2.33,7,7,2.33,9,1,0.33,1
1ML5,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,CARNATION,2021D - SWEETENED CONDENSED CREAMER CAN,2021C - SWEETENED CONDENSED MILK CAN,AFTER,7,2.33,9,7,2.33,7,1,0.33,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,GOOD DAY,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,55,27.50,69,51,25.50,64,8,4.00,8
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,GOOD DAY,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,BEFORE,51,25.50,64,55,27.50,69,8,4.00,8
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,21,10.50,23,24,12.00,28,5,2.50,6
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,BEFORE,21,10.50,23,20,10.00,22,2,1.00,3
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,BEFORE,24,12.00,28,21,10.50,23,5,2.50,6
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,BEFORE,24,12.00,28,20,10.00,22,4,2.00,5
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,BEFORE,20,10.00,22,21,10.50,23,2,1.00,3
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,20,10.00,22,24,12.00,28,4,2.00,5
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,FRESCO,1222B - 2 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,BEFORE,24,12.00,40,6,3.00,9,2,1.00,7
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,FRESCO,1222D - 3 IN 1 COFFEE MIX 9-10S,1222B - 2 IN 1 COFFEE MIX 9-10S,BEFORE,6,3.00,9,24,12.00,40,2,1.00,5
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,KAPAL API,1222B - 2 IN 1 COFFEE MIX 9-10S,1222D - 3 IN 1 COFFEE MIX 9-10S,BEFORE,72,36.00,90,4,2.00,4,2,1.00,2
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1222 - COFFEE MIX,KAPAL API,1222D - 3 IN 1 COFFEE MIX 9-10S,1222B - 2 IN 1 COFFEE MIX 9-10S,BEFORE,4,2.00,4,72,36.00,90,2,1.00,2
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,KOKO KRUNCH,1321B - CEREAL BAG,1321D - CEREAL BOX,BEFORE,29,14.50,36,34,17.00,40,1,0.50,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,KOKO KRUNCH,1321D - CEREAL BOX,1321B - CEREAL BAG,BEFORE,34,17.00,40,29,14.50,36,1,0.50,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,SIMBA,1321A - CEREAL CUP,1321B - CEREAL BAG,BEFORE,15,7.50,22,40,20.00,56,1,0.50,3
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,1321 - CEREAL,SIMBA,1321B - CEREAL BAG,1321A - CEREAL CUP,BEFORE,40,20.00,56,15,7.50,22,1,0.50,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,CARNATION,2021A - SWEETENED CONDENSED MILK PACK,2021C - SWEETENED CONDENSED MILK CAN,BEFORE,20,10.00,24,11,5.50,31,1,0.50,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,CARNATION,2021C - SWEETENED CONDENSED MILK CAN,2021A - SWEETENED CONDENSED MILK PACK,BEFORE,11,5.50,31,20,10.00,24,1,0.50,2
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021A - SWEETENED CONDENSED MILK PACK,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,33,16.50,37,188,94.00,215,2,1.00,2
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021B - SWEETENED CONDENSED MILK POUCH,2021A - SWEETENED CONDENSED MILK PACK,BEFORE,188,94.00,215,33,16.50,37,2,1.00,2
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021B - SWEETENED CONDENSED MILK POUCH,2021C - SWEETENED CONDENSED MILK CAN,BEFORE,188,94.00,215,23,11.50,31,1,0.50,1
1ML5,BREAKFAST,BA,BAF,BEFORE_V1,2021 - SWEETENED CONDENSED MILK,FRISIAN FLAG,2021C - SWEETENED CONDENSED MILK CAN,2021B - SWEETENED CONDENSED MILK POUCH,BEFORE,23,11.50,31,188,94.00,215,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,COCA COLA,1112C - CARBONATED DRINK PET 250-450 ML,1112E - CARBONATED DRINK PET 1000-1800ML,BEFORE,55,27.50,90,66,33.00,92,1,0.50,4
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,COCA COLA,1112E - CARBONATED DRINK PET 1000-1800ML,1112C - CARBONATED DRINK PET 250-450 ML,BEFORE,66,33.00,92,55,27.50,90,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,FANTA,1112C - CARBONATED DRINK PET 250-450 ML,1112E - CARBONATED DRINK PET 1000-1800ML,BEFORE,25,12.50,44,54,27.00,87,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,FANTA,1112E - CARBONATED DRINK PET 1000-1800ML,1112C - CARBONATED DRINK PET 250-450 ML,BEFORE,54,27.00,87,25,12.50,44,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,PROMO MARKETING,1112C - CARBONATED DRINK PET 250-450 ML,1112E - CARBONATED DRINK PET 1000-1800ML,BEFORE,658,329.00,672,219,109.50,245,136,68.00,140
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1112 - CARBONATED DRINK,PROMO MARKETING,1112E - CARBONATED DRINK PET 1000-1800ML,1112C - CARBONATED DRINK PET 250-450 ML,BEFORE,219,109.50,245,658,329.00,672,136,68.00,148
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,AFTER,35,11.67,161,81,27.00,208,2,0.67,4
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,BEFORE,87,43.50,776,131,65.50,719,5,2.50,6
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,AFTER,81,27.00,208,35,11.67,161,2,0.67,6
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,BEFORE,131,65.50,719,87,43.50,776,5,2.50,9
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,AFTER,81,27.00,208,18,6.00,28,1,0.33,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,131,65.50,719,73,36.50,187,2,1.00,51
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,AFTER,18,6.00,28,81,27.00,208,1,0.33,3
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,73,36.50,187,131,65.50,719,2,1.00,14
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,BEFORE,12,6.00,206,214,107.00,555,1,0.50,2
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,BEFORE,214,107.00,555,12,6.00,206,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,AFTER,334,111.33,702,79,26.33,117,14,4.67,28
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,214,107.00,555,103,51.50,168,6,3.00,11
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,AFTER,79,26.33,117,334,111.33,702,14,4.67,15
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUA,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,103,51.50,168,214,107.00,555,6,3.00,7
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUVIVA,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,40,20.00,62,10,5.00,10,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,AQUVIVA,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,10,5.00,10,40,20.00,62,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,CRYSTALIN,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,49,24.50,106,53,26.50,116,6,3.00,17
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,CRYSTALIN,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,53,26.50,116,49,24.50,106,6,3.00,14
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113B - MINERAL WATER PET 330-400ML,1113C - MINERAL WATER PET 500-750ML,AFTER,10,3.33,66,320,106.67,675,2,0.67,25
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113B - MINERAL WATER PET 330-400ML,AFTER,320,106.67,675,10,3.33,66,2,0.67,3
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,AFTER,320,106.67,675,85,28.33,130,2,0.67,6
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,192,96.00,546,86,43.00,171,6,3.00,6
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,AFTER,85,28.33,130,320,106.67,675,2,0.67,5
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,86,43.00,171,192,96.00,546,6,3.00,15
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,NESTLE,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,66,33.00,114,49,24.50,298,3,1.50,5
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,49,24.50,298,66,33.00,114,3,1.50,32
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,VIT,1113C - MINERAL WATER PET 500-750ML,1113D - MINERAL WATER PET 1-1.5L,BEFORE,11,5.50,13,20,10.00,30,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,VIT,1113D - MINERAL WATER PET 1-1.5L,1113C - MINERAL WATER PET 500-750ML,BEFORE,20,10.00,30,11,5.50,13,1,0.50,3
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114A - ISOTONIC DRINK PET 100-250ML,1114C - ISOTONIC DRINK PET 450-500ML,BEFORE,33,16.50,51,60,30.00,75,1,0.50,5
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114B - ISOTONIC DRINK PET 300-380ML,1114E - ISOTONIC DRINK PET 900ML-1.5L,BEFORE,12,6.00,15,21,10.50,26,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114C - ISOTONIC DRINK PET 450-500ML,1114A - ISOTONIC DRINK PET 100-250ML,BEFORE,60,30.00,75,33,16.50,51,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114C - ISOTONIC DRINK PET 450-500ML,1114E - ISOTONIC DRINK PET 900ML-1.5L,BEFORE,60,30.00,75,21,10.50,26,1,0.50,3
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114B - ISOTONIC DRINK PET 300-380ML,BEFORE,21,10.50,26,12,6.00,15,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,HYDRO COCO,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114C - ISOTONIC DRINK PET 450-500ML,BEFORE,21,10.50,26,60,30.00,75,1,0.50,1
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,POCARI SWEAT,1114B - ISOTONIC DRINK PET 300-380ML,1114C - ISOTONIC DRINK PET 450-500ML,BEFORE,28,14.00,57,54,27.00,93,2,1.00,4
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,POCARI SWEAT,1114B - ISOTONIC DRINK PET 300-380ML,1114D - ISOTONIC DRINK CAN 330ML,BEFORE,28,14.00,57,8,4.00,11,1,0.50,8
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114B - ISOTONIC DRINK PET 300-380ML,BEFORE,54,27.00,93,28,14.00,57,2,1.00,3
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1114 - ISOTONIC DRINK,POCARI SWEAT,1114D - ISOTONIC DRINK CAN 330ML,1114B - ISOTONIC DRINK PET 300-380ML,BEFORE,8,4.00,11,28,14.00,57,1,0.50,4
1ML5,CHILLER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1115 - REMEDIES DRINK,ADEM SARI,1115A - REMEDIES DRINK CAN,1115C - REMEDIES DRINK PET 150-350ML,BEFORE,37,18.50,62,21,10.50,40,1,0.50,1
