kd_store,section,kd_section,kd_variant,plano_group_final,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,support_ratio,total_transactions,avg_qty_a_when_pair,avg_qty_b_when_pair
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2228 - STICK BISCUIT,AFTER,345,115.00,299,99.67,34,0.020975,1621,1.15,1.11
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2229 - SOFT CAKE,AFTER,345,115.00,30,10.00,5,0.003085,1621,1.00,1.14
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2301 - JELLY & PUDDING,AFTER,345,115.00,50,16.67,2,0.001234,1621,1.67,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2323 - BAG CANDY,AFTER,345,115.00,143,47.67,13,0.008020,1621,1.21,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2324 - MARSHMALLOW,AFTER,345,115.00,26,8.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,345,115.00,242,80.67,19,0.011721,1621,1.12,1.27
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,345,115.00,156,52.00,16,0.009870,1621,1.25,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2221 - CAN BISCUIT,AFTER,221,73.67,31,10.33,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,AFTER,221,73.67,345,115.00,40,0.024676,1621,1.07,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2224 - MARIE BISCUIT,AFTER,221,73.67,89,29.67,10,0.006169,1621,1.10,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,221,73.67,251,83.67,35,0.021592,1621,1.05,1.08
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2227 - WAFER BISCUIT,AFTER,221,73.67,245,81.67,17,0.010487,1621,1.17,1.24
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2228 - STICK BISCUIT,AFTER,221,73.67,299,99.67,21,0.012955,1621,1.13,1.17
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2229 - SOFT CAKE,AFTER,221,73.67,30,10.00,3,0.001851,1621,1.00,1.50
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2301 - JELLY & PUDDING,AFTER,221,73.67,50,16.67,2,0.001234,1621,1.67,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2323 - BAG CANDY,AFTER,221,73.67,143,47.67,7,0.004318,1621,1.10,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,221,73.67,242,80.67,18,0.011104,1621,1.00,1.62
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,221,73.67,156,52.00,7,0.004318,1621,1.00,1.30
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2221 - CAN BISCUIT,AFTER,89,29.67,31,10.33,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2222 - COOKIES BISCUIT,AFTER,89,29.67,345,115.00,14,0.008637,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2223 - CRACKER BISCUIT,AFTER,89,29.67,221,73.67,10,0.006169,1621,1.00,1.10
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,89,29.67,251,83.67,15,0.009254,1621,1.19,1.13
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2227 - WAFER BISCUIT,AFTER,89,29.67,245,81.67,5,0.003085,1621,1.20,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2228 - STICK BISCUIT,AFTER,89,29.67,299,99.67,2,0.001234,1621,1.00,1.33
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2229 - SOFT CAKE,AFTER,89,29.67,30,10.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2323 - BAG CANDY,AFTER,89,29.67,143,47.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,89,29.67,242,80.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,89,29.67,156,52.00,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2221 - CAN BISCUIT,AFTER,6,2.00,31,10.33,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2222 - COOKIES BISCUIT,AFTER,6,2.00,345,115.00,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,6,2.00,251,83.67,2,0.001234,1621,1.00,1.50
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2228 - STICK BISCUIT,AFTER,6,2.00,299,99.67,4,0.002468,1621,1.00,1.20
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2229 - SOFT CAKE,AFTER,6,2.00,30,10.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2323 - BAG CANDY,AFTER,6,2.00,143,47.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,6,2.00,242,80.67,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,6,2.00,156,52.00,1,0.000617,1621,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2221 - CAN BISCUIT,AFTER,251,83.67,31,10.33,3,0.001851,1621,1.33,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,AFTER,251,83.67,345,115.00,48,0.029611,1621,1.24,1.21
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,AFTER,251,83.67,221,73.67,35,0.021592,1621,1.08,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2224 - MARIE BISCUIT,AFTER,251,83.67,89,29.67,15,0.009254,1621,1.13,1.19
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2225 - PIE BISCUIT,AFTER,251,83.67,6,2.00,2,0.001234,1621,1.50,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2227 - WAFER BISCUIT,AFTER,251,83.67,245,81.67,28,0.017273,1621,1.25,1.28
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2228 - STICK BISCUIT,AFTER,251,83.67,299,99.67,34,0.020975,1621,1.22,1.09
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2229 - SOFT CAKE,AFTER,251,83.67,30,10.00,7,0.004318,1621,1.14,1.14
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2301 - JELLY & PUDDING,AFTER,251,83.67,50,16.67,5,0.003085,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2323 - BAG CANDY,AFTER,251,83.67,143,47.67,11,0.006786,1621,1.11,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2324 - MARSHMALLOW,AFTER,251,83.67,26,8.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,251,83.67,242,80.67,15,0.009254,1621,1.05,1.24
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,251,83.67,156,52.00,13,0.008020,1621,1.00,1.07
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2221 - CAN BISCUIT,AFTER,245,81.67,31,10.33,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2222 - COOKIES BISCUIT,AFTER,245,81.67,345,115.00,29,0.017890,1621,1.25,1.33
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2223 - CRACKER BISCUIT,AFTER,245,81.67,221,73.67,17,0.010487,1621,1.24,1.17
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2224 - MARIE BISCUIT,AFTER,245,81.67,89,29.67,5,0.003085,1621,1.00,1.20
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,245,81.67,251,83.67,28,0.017273,1621,1.28,1.25
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2228 - STICK BISCUIT,AFTER,245,81.67,299,99.67,23,0.014189,1621,1.31,1.14
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2229 - SOFT CAKE,AFTER,245,81.67,30,10.00,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2301 - JELLY & PUDDING,AFTER,245,81.67,50,16.67,6,0.003701,1621,1.36,1.07
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2323 - BAG CANDY,AFTER,245,81.67,143,47.67,8,0.004935,1621,1.08,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,245,81.67,242,80.67,9,0.005552,1621,1.15,1.08
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,245,81.67,156,52.00,7,0.004318,1621,1.27,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2221 - CAN BISCUIT,AFTER,299,99.67,31,10.33,2,0.001234,1621,1.50,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2222 - COOKIES BISCUIT,AFTER,299,99.67,345,115.00,34,0.020975,1621,1.11,1.15
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2223 - CRACKER BISCUIT,AFTER,299,99.67,221,73.67,21,0.012955,1621,1.17,1.13
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2224 - MARIE BISCUIT,AFTER,299,99.67,89,29.67,2,0.001234,1621,1.33,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2225 - PIE BISCUIT,AFTER,299,99.67,6,2.00,4,0.002468,1621,1.20,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2226 - SANDWICH BISCUIT,AFTER,299,99.67,251,83.67,34,0.020975,1621,1.09,1.22
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2227 - WAFER BISCUIT,AFTER,299,99.67,245,81.67,23,0.014189,1621,1.14,1.31
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2229 - SOFT CAKE,AFTER,299,99.67,30,10.00,2,0.001234,1621,1.00,1.50
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2301 - JELLY & PUDDING,AFTER,299,99.67,50,16.67,5,0.003085,1621,1.00,1.13
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2323 - BAG CANDY,AFTER,299,99.67,143,47.67,12,0.007403,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,299,99.67,242,80.67,20,0.012338,1621,1.17,1.33
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,299,99.67,156,52.00,9,0.005552,1621,1.00,1.18
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2222 - COOKIES BISCUIT,AFTER,30,10.00,345,115.00,5,0.003085,1621,1.14,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2223 - CRACKER BISCUIT,AFTER,30,10.00,221,73.67,3,0.001851,1621,1.50,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2224 - MARIE BISCUIT,AFTER,30,10.00,89,29.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2225 - PIE BISCUIT,AFTER,30,10.00,6,2.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2226 - SANDWICH BISCUIT,AFTER,30,10.00,251,83.67,7,0.004318,1621,1.14,1.14
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2227 - WAFER BISCUIT,AFTER,30,10.00,245,81.67,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2228 - STICK BISCUIT,AFTER,30,10.00,299,99.67,2,0.001234,1621,1.50,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2323 - BAG CANDY,AFTER,30,10.00,143,47.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2324 - MARSHMALLOW,AFTER,30,10.00,26,8.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2331 - ENROBED CHOCOLATE,AFTER,30,10.00,242,80.67,3,0.001851,1621,1.33,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2333 - DRAGEES CHOCOLATE,AFTER,30,10.00,156,52.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2221 - CAN BISCUIT,AFTER,50,16.67,31,10.33,1,0.000617,1621,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2222 - COOKIES BISCUIT,AFTER,50,16.67,345,115.00,2,0.001234,1621,1.00,1.67
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2223 - CRACKER BISCUIT,AFTER,50,16.67,221,73.67,2,0.001234,1621,1.00,1.67
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2226 - SANDWICH BISCUIT,AFTER,50,16.67,251,83.67,5,0.003085,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2227 - WAFER BISCUIT,AFTER,50,16.67,245,81.67,6,0.003701,1621,1.07,1.36
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2228 - STICK BISCUIT,AFTER,50,16.67,299,99.67,5,0.003085,1621,1.13,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2323 - BAG CANDY,AFTER,50,16.67,143,47.67,4,0.002468,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2331 - ENROBED CHOCOLATE,AFTER,50,16.67,242,80.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2301 - JELLY & PUDDING,2333 - DRAGEES CHOCOLATE,AFTER,50,16.67,156,52.00,4,0.002468,1621,1.00,1.20
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2221 - CAN BISCUIT,AFTER,143,47.67,31,10.33,1,0.000617,1621,1.00,2.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2222 - COOKIES BISCUIT,AFTER,143,47.67,345,115.00,13,0.008020,1621,1.05,1.21
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2223 - CRACKER BISCUIT,AFTER,143,47.67,221,73.67,7,0.004318,1621,1.00,1.10
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2224 - MARIE BISCUIT,AFTER,143,47.67,89,29.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2225 - PIE BISCUIT,AFTER,143,47.67,6,2.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2226 - SANDWICH BISCUIT,AFTER,143,47.67,251,83.67,11,0.006786,1621,1.05,1.11
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2227 - WAFER BISCUIT,AFTER,143,47.67,245,81.67,8,0.004935,1621,1.00,1.08
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2228 - STICK BISCUIT,AFTER,143,47.67,299,99.67,12,0.007403,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2229 - SOFT CAKE,AFTER,143,47.67,30,10.00,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2301 - JELLY & PUDDING,AFTER,143,47.67,50,16.67,4,0.002468,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2324 - MARSHMALLOW,AFTER,143,47.67,26,8.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2331 - ENROBED CHOCOLATE,AFTER,143,47.67,242,80.67,18,0.011104,1621,1.00,1.14
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2323 - BAG CANDY,2333 - DRAGEES CHOCOLATE,AFTER,143,47.67,156,52.00,15,0.009254,1621,1.23,1.12
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2222 - COOKIES BISCUIT,AFTER,26,8.67,345,115.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2226 - SANDWICH BISCUIT,AFTER,26,8.67,251,83.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2229 - SOFT CAKE,AFTER,26,8.67,30,10.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2323 - BAG CANDY,AFTER,26,8.67,143,47.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2331 - ENROBED CHOCOLATE,AFTER,26,8.67,242,80.67,4,0.002468,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2324 - MARSHMALLOW,2333 - DRAGEES CHOCOLATE,AFTER,26,8.67,156,52.00,4,0.002468,1621,1.20,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2221 - CAN BISCUIT,AFTER,242,80.67,31,10.33,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2222 - COOKIES BISCUIT,AFTER,242,80.67,345,115.00,19,0.011721,1621,1.27,1.12
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2223 - CRACKER BISCUIT,AFTER,242,80.67,221,73.67,18,0.011104,1621,1.62,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2224 - MARIE BISCUIT,AFTER,242,80.67,89,29.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2225 - PIE BISCUIT,AFTER,242,80.67,6,2.00,2,0.001234,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2226 - SANDWICH BISCUIT,AFTER,242,80.67,251,83.67,15,0.009254,1621,1.24,1.05
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2227 - WAFER BISCUIT,AFTER,242,80.67,245,81.67,9,0.005552,1621,1.08,1.15
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2228 - STICK BISCUIT,AFTER,242,80.67,299,99.67,20,0.012338,1621,1.33,1.17
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2229 - SOFT CAKE,AFTER,242,80.67,30,10.00,3,0.001851,1621,1.00,1.33
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2301 - JELLY & PUDDING,AFTER,242,80.67,50,16.67,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2323 - BAG CANDY,AFTER,242,80.67,143,47.67,18,0.011104,1621,1.14,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2324 - MARSHMALLOW,AFTER,242,80.67,26,8.67,4,0.002468,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2331 - ENROBED CHOCOLATE,2333 - DRAGEES CHOCOLATE,AFTER,242,80.67,156,52.00,14,0.008637,1621,1.29,1.08
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2222 - COOKIES BISCUIT,AFTER,156,52.00,345,115.00,16,0.009870,1621,1.00,1.25
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2223 - CRACKER BISCUIT,AFTER,156,52.00,221,73.67,7,0.004318,1621,1.30,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2224 - MARIE BISCUIT,AFTER,156,52.00,89,29.67,3,0.001851,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2225 - PIE BISCUIT,AFTER,156,52.00,6,2.00,1,0.000617,1621,2.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2226 - SANDWICH BISCUIT,AFTER,156,52.00,251,83.67,13,0.008020,1621,1.07,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2227 - WAFER BISCUIT,AFTER,156,52.00,245,81.67,7,0.004318,1621,1.00,1.27
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2228 - STICK BISCUIT,AFTER,156,52.00,299,99.67,9,0.005552,1621,1.18,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2229 - SOFT CAKE,AFTER,156,52.00,30,10.00,1,0.000617,1621,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2301 - JELLY & PUDDING,AFTER,156,52.00,50,16.67,4,0.002468,1621,1.20,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2323 - BAG CANDY,AFTER,156,52.00,143,47.67,15,0.009254,1621,1.12,1.23
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2324 - MARSHMALLOW,AFTER,156,52.00,26,8.67,4,0.002468,1621,1.00,1.20
1ML5,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2333 - DRAGEES CHOCOLATE,2331 - ENROBED CHOCOLATE,AFTER,156,52.00,242,80.67,14,0.008637,1621,1.08,1.29
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2221 - CAN BISCUIT,2222 - COOKIES BISCUIT,BEFORE,18,9.00,660,330.00,2,0.000845,2367,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2221 - CAN BISCUIT,2223 - CRACKER BISCUIT,BEFORE,18,9.00,460,230.00,1,0.000422,2367,1.00,1.00
1ML5,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2221 - CAN BISCUIT,2224 - MARIE BISCUIT,BEFORE,18,9.00,139,69.50,1,0.000422,2367,1.00,1.00
