BUYER_ID,SECTION,BRAND,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990010007710019,PERSONAL CARE,PANTENE,3213 - CONDITIONER,3211 - SHAMPOO,SWITCH,PROMO
MEM_9990010007710019,PERSONAL CARE,PANTENE,3213 - CONDITIONER,3213 - CONDITIONER,NO_SWITCH,PROMO
MEM_9990010007710019,SANITARY ADULT,LAURIER,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010007710019,SANITARY ADULT,LAURIER,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990010007710019,SANITARY ADULT,LAURIER,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990010007710019,SANITARY ADULT,LAURIER,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010007768211,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010007815100,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007815100,BREAKFAST,KAPAL API,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010007815100,CHILLER,KIRANTI,1115 - REMEDIES DRINK,1115 - REMEDIES DRINK,NO_SWITCH,PROMO
MEM_9990010007815100,MEDICINE & BABY CARE,FRESH CARE,3131 - TRADITIONAL & CHINESE,3131 - TRADITIONAL & CHINESE,NO_SWITCH,NON PROMO
MEM_9990010007815100,SANITARY ADULT,CHARM,3323 - PANTYLINERS,3323 - PANTYLINERS,NO_SWITCH,PROMO
MEM_9990010007815100,SANITARY ADULT,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010007815100,SNACK,HAPPY TOS,2217 - CORN,2217 - CORN,NO_SWITCH,PROMO
MEM_9990010007871357,CHILLER,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010007878700,HOUSE HOLD,DOWNY,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990010007878700,HOUSE HOLD,KISPRAY,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990010007878700,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010007878700,NOODLE,NONG SHIM,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007907248,BREAKFAST,KAPAL API,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010007907248,BREAKFAST,TORABIKA,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010007907248,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990010007907248,MEJA KASIR,YUPI,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990010007907248,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990010007907362,BREAKFAST,MILO,1321 - CEREAL,1224 - POWDER CREAMER & CHOCOLATE DRINK,SWITCH,NON PROMO
MEM_9990010007907600,BEVERAGES,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010007907600,BEVERAGES,GREENFIELDS,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010007907600,BISC & CONFECTIONARY,POCKY,2228 - STICK BISCUIT,2228 - STICK BISCUIT,NO_SWITCH,PROMO
MEM_9990010007907600,BISC & CONFECTIONARY,ROMA,2228 - STICK BISCUIT,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990010007907600,BISC & CONFECTIONARY,ROMA,2228 - STICK BISCUIT,2226 - SANDWICH BISCUIT,SWITCH,NON PROMO
MEM_9990010007907600,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007907600,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,PROMO
MEM_9990010007907600,BREAKFAST,KAPAL API,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010007907600,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990010007907600,CHILLER,CIMORY,6212 - YOGHURT,6218 - PUDDING,SWITCH,PROMO
MEM_9990010007907600,HOUSE HOLD,SOSOFT,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010007907600,HOUSE HOLD,VAPE,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010007907600,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007907600,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010007907600,NOODLE,POP MIE,1912 - INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,MARINA,3232 - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,NATUR-E,3251 - BODY LOTION,3251 - BODY LOTION,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,NUVO,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,PURBASARI,3253 - BODY SCRUB,3251 - BODY LOTION,SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,SHINZU'I,3251 - BODY LOTION,3222 - BEAUTY LIQUID SOAP,SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,SHINZU'I,3251 - BODY LOTION,3251 - BODY LOTION,NO_SWITCH,PROMO
MEM_9990010007907600,PERSONAL CARE,SHINZU'I,3251 - BODY LOTION,3253 - BODY SCRUB,SWITCH,PROMO
MEM_9990010007907600,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010007907600,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990010007907600,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990010007907600,STAPLE NEED,ALFAMART,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,KAPAL,1712 - SALT,1712 - SALT,NO_SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,ROSE BRAND,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,SAORI,1724 - LIQUID SAUCE & VINEGAR,1724 - LIQUID SAUCE & VINEGAR,NO_SWITCH,NON PROMO
MEM_9990010007907600,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990010007907600,STAPLE NEED,TOTOLE,1714 - STOCK SOUP,1714 - STOCK SOUP,NO_SWITCH,NON PROMO
MEM_9990010007907600,TISSUE,NUVO,3313 - WET TISSUE,3313 - WET TISSUE,NO_SWITCH,NON PROMO
MEM_9990010007907600,TOOTH CARE,CLOSE UP,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,NON PROMO
MEM_9990010007907600,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3511 - FLOOR CLEANER,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3711 - POWDER DETERGENT,SWITCH,PROMO
MEM_9990010007908033,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990010007908033,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,CUSSONS,3416 - BABY LIQUID SOAP,3416 - BABY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,MY BABY,3416 - BABY LIQUID SOAP,3416 - BABY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,MY BABY,3416 - BABY LIQUID SOAP,3422 - KIDS COLOGNE,SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,MY BABY,3421 - KIDS SHAMPOO,3416 - BABY LIQUID SOAP,SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,MY BABY,3421 - KIDS SHAMPOO,3422 - KIDS COLOGNE,SWITCH,PROMO
MEM_9990010007908033,MEDICINE & BABY CARE,PEPSODENT,3425 - TOOTH BRUSH KIDS,3424 - TOOTH PASTE KIDS,SWITCH,NON PROMO
MEM_9990010007908033,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010007908033,PERSONAL CARE,FRES & NATURAL,3234 - WOMEN COLOGNE,3234 - WOMEN COLOGNE,NO_SWITCH,PROMO
MEM_9990010007908033,PERSONAL CARE,GIV,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007908033,SANITARY ADULT,CHARM,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010007934473,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990010007934473,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990010007934473,HOUSE HOLD,SOSOFT,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010007934473,HOUSE HOLD,SUNLIGHT,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010007934473,PERSONAL CARE,NUVO,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990010007934473,SNACK,WONHAE,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010007934473,STAPLE NEED,FIBER CREME,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,PROMO
MEM_9990010007950800,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007950800,BREAKFAST,LUWAK,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010007950800,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990010007950800,BREAKFAST,TONGTJI,1212 - BAG TEA,1212 - BAG TEA,NO_SWITCH,NON PROMO
MEM_9990010007950800,CHILLER,HYDRO COCO,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990010007950800,CHILLER,POCARI SWEAT,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990010007950800,HOUSE HOLD,DAIA,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990010007950800,TOOTH CARE,CIPTADENT,3271 - TOOTH BRUSH,3271 - TOOTH BRUSH,NO_SWITCH,PROMO
MEM_9990010007950800,TOOTH CARE,CIPTADENT,3271 - TOOTH BRUSH,3272 - TOOTH PASTE,SWITCH,PROMO
MEM_9990010007950800,TOOTH CARE,CIPTADENT,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,PROMO
MEM_9990010007950800,TOOTH CARE,CIPTADENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010007952699,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010007963268,BISC & CONFECTIONARY,GET GIT,2227 - WAFER BISCUIT,2227 - WAFER BISCUIT,NO_SWITCH,PROMO
MEM_9990010007963268,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010007963268,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990010008139346,BREAKFAST,DIABETASOL,1412 - DIETATIC SUGAR,1412 - DIETATIC SUGAR,NO_SWITCH,NON PROMO
MEM_9990010008139346,CHILLER,ALFAMART,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990010008139346,HOUSE HOLD,SOKLIN,3722 - CONCENTRATE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010008139346,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990010008139346,MEDICINE & BABY CARE,CUSSONS,"3415 - BABY LOTION, OIL & CREAM","3415 - BABY LOTION, OIL & CREAM",NO_SWITCH,PROMO
MEM_9990010008139346,MEJA KASIR,ALFAMART,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990010008139460,TOOTH CARE,SENSODYNE,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990010008216978,BREAKFAST,NESCAFE,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,NON PROMO
MEM_9990010008216978,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010008216978,PERSONAL CARE,NYU,3216 - HAIR COLOUR,3216 - HAIR COLOUR,NO_SWITCH,PROMO
MEM_9990010008217300,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010008217300,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008298074,MEJA KASIR,MILKITA,2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,PROMO
MEM_9990010008298074,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010008298074,SNACK,OISHI,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010008329470,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010008379544,BISC & CONFECTIONARY,KOPIKO,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,NON PROMO
MEM_9990010008379544,MEDICINE & BABY CARE,SALONPAS,3121 - PLESTER,3121 - PLESTER,NO_SWITCH,PROMO
MEM_9990010008379544,PERSONAL CARE,SELECTION,3331 - BEAUTY COTTON,3331 - BEAUTY COTTON,NO_SWITCH,PROMO
MEM_9990010008379544,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,PROMO
MEM_9990010008391564,STAPLE NEED,KEWPIE,1725 - DRESSING,1725 - DRESSING,NO_SWITCH,PROMO
MEM_9990010008392121,BISC & CONFECTIONARY,KALPA,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990010008392121,CHILLER,PUCUK HARUM,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,NON PROMO
MEM_9990010008393020,MEDICINE & BABY CARE,CUSSONS,3313 - WET TISSUE,3313 - WET TISSUE,NO_SWITCH,NON PROMO
MEM_9990010008393020,MILK & DIAPERS,ENSURE,2013 - HI-CALCIUM MILK,2013 - HI-CALCIUM MILK,NO_SWITCH,PROMO
MEM_9990010008393020,SANITARY ADULT,CHARM,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990010008411821,BREAKFAST,LUWAK,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010008411821,PERSONAL CARE,POSH,3235 - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,NO_SWITCH,PROMO
MEM_9990010008412022,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010008412022,BREAKFAST,LUWAK,1223 - PURE COFFEE,1223 - PURE COFFEE,NO_SWITCH,PROMO
MEM_9990010008412022,HOUSE HOLD,SOSOFT,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010008412022,MEDICINE & BABY CARE,PARAMEX,3111 - ANALGESIC,3111 - ANALGESIC,NO_SWITCH,NON PROMO
MEM_9990010008412022,MEJA KASIR,WOODS',2321 - POCKET CANDY,2321 - POCKET CANDY,NO_SWITCH,NON PROMO
MEM_9990010008412022,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008412022,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010008412022,STAPLE NEED,FORVITA,1523 - MARGARINE & BUTTER,1523 - MARGARINE & BUTTER,NO_SWITCH,PROMO
MEM_9990010008412022,STAPLE NEED,PRONAS,1811 - CANNED MEAT,1811 - CANNED MEAT,NO_SWITCH,PROMO
MEM_9990010008433173,CHILLER,KAKI TIGA,1115 - REMEDIES DRINK,1115 - REMEDIES DRINK,NO_SWITCH,NON PROMO
MEM_9990010008433173,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010008451983,BREAKFAST,GOOD DAY,1221 - INSTANT COFFEE MIX,1221 - INSTANT COFFEE MIX,NO_SWITCH,PROMO
MEM_9990010008451983,HOUSE HOLD,EKONOMI,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010008493957,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990010008493957,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,PROMO
MEM_9990010008493957,CHILLER,CIMORY,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,PROMO
MEM_9990010008493957,CHILLER,CIMORY,6218 - PUDDING,6212 - YOGHURT,SWITCH,PROMO
MEM_9990010008493957,CHILLER,POCARI SWEAT,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990010008531856,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010008531856,HOUSE HOLD,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990010008561550,HOUSE HOLD,WIPOL,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990010008561550,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008561550,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990010008616566,SNACK,MONDE,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990010008794661,SANITARY ADULT,CHARM,3325 - SANITARY NAPKINS NIGHT,3323 - PANTYLINERS,SWITCH,PROMO
MEM_9990010008794661,SANITARY ADULT,CHARM,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990010009016496,MILK & DIAPERS,DANCOW,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,NON PROMO
MEM_9990010009071047,HOUSE HOLD,VAPE,3615 - ELECTRIC INSECTICIDES,3611 - AEROSOL INSECTICIDES,SWITCH,PROMO
MEM_9990010009071047,MILK & DIAPERS,SGM,2117 - GROWING UP MILK MAINSTREAM,2117 - GROWING UP MILK MAINSTREAM,NO_SWITCH,PROMO
MEM_9990010009074556,BISC & CONFECTIONARY,BENG-BENG,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990010009074556,BREAKFAST,MILO,1321 - CEREAL,1321 - CEREAL,NO_SWITCH,NON PROMO
MEM_9990010009074556,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990010009074556,HOUSE HOLD,GENTLE GEN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010009074556,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990010009074556,PERSONAL CARE,POSH,3231 - WOMEN DEO,3231 - WOMEN DEO,NO_SWITCH,PROMO
MEM_9990010009107394,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010009107394,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3511 - FLOOR CLEANER,SWITCH,PROMO
MEM_9990010009107394,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990010009107394,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010009107394,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990010009107978,BACKWALL,DJI SAM SOE,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
MEM_9990010009107978,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,BAYCLIN,3721 - BLEACH,3721 - BLEACH,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,DAIA,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3611 - AEROSOL INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,HIT,3611 - AEROSOL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,SWITCH,NON PROMO
MEM_9990010009173896,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,RAPIKA,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,SOS,3511 - FLOOR CLEANER,3511 - FLOOR CLEANER,NO_SWITCH,PROMO
MEM_9990010009173896,HOUSE HOLD,STELLA,3623 - AEROSOL AIR FRESHENER,3624 - GEL AIR FRESHENER,SWITCH,PROMO
MEM_9990010009173896,MEDICINE & BABY CARE,KODOMO,3416 - BABY LIQUID SOAP,3423 - KIDS LIQUID SOAP,SWITCH,NON PROMO
MEM_9990010009173896,PERSONAL CARE,WARDAH,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,NON PROMO
MEM_9990010009173896,PERSONAL CARE,ZEN,3221 - BAR SOAP,3221 - BAR SOAP,NO_SWITCH,PROMO
MEM_9990010009173896,SANITARY ADULT,SOFTEX,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990010009174225,BEVERAGES,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990010009174225,HOUSE HOLD,BAGUS,3616 - OTHERS INSECTICIDES,3616 - OTHERS INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010009174225,HOUSE HOLD,HIT,3615 - ELECTRIC INSECTICIDES,3615 - ELECTRIC INSECTICIDES,NO_SWITCH,PROMO
MEM_9990010009174225,HOUSE HOLD,STELLA,3624 - GEL AIR FRESHENER,3623 - AEROSOL AIR FRESHENER,SWITCH,PROMO
MEM_9990010009174225,PERSONAL CARE,GILLETTE,3282 - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,NO_SWITCH,PROMO
MEM_9990010009174225,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990010009174567,BISC & CONFECTIONARY,CHOKI-CHOKI,2331 - ENROBED CHOCOLATE,2331 - ENROBED CHOCOLATE,NO_SWITCH,NON PROMO
MEM_9990010009174567,BREAD CORNER (BC),MY ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
